% This dataset is synthetic.  It was generated by David Coleman
% at RCA Laboratories in Princeton, N.J.  For convenience, we will
% refer to it as the POLLEN DATA.  The first three variables are the
% lengths of geometric features observed sampled pollen grains - in the
% x, y, and z dimensions: a "ridge" along x, a "nub" in the y
% direction, and a "crack" in along the z dimension.  The fourth
% variable is pollen grain weight, and the fifth is density.
% 
% There are 3848 observations, in random order (for people whose
% software packages cannot handle this much data, it is recommended
% that the data be sampled).  The dataset is broken up into eight 
% pieces, POLLEN1.DAT - POLLEN8.DAT, each with 481 observations.  
% We will call the variables:
% 
% 1. RIDGE
% 2. NUB
% 3. CRACK
% 4. WEIGHT
% 5. DENSITY
% 
% 6. OBSERVATION NUMBER (for convenience)
% 
% The data analyst is advised that there is more than one "feature" to
% these data.  Each feature can be observed through various graphical
% techniques, but analytic methods, as well, can help "crack" the
% dataset.
%
% Additional Info:
%
%    I no longer have the description handed out during the JSM, but can
% tell you how I generated the data, in minitab.
% 
% 1. Part A was generated: 5000 (I think) 5-variable, uncorrelated, i.i.d.
% Gaussian observations.
% 
% 2. To get part B, I duplicated part A, then reversed the sign on the
% observations for 3 of the 5 variables.
% 
% 3. Part B was appended to Part A.
% 
% 4. The order of the observations was randomized.
% 
% 5. While waiting for my tardy car-pool companion, I took a piece of
% graph paper, and figured out a dot-matrix representation of the word,
% "EUREKA."  I then added these observations to the "center" of the
% datatset.
% 
% 6. The data were scaled, by variable (something like 1,3,5,7,11).
% 
% 7. The data were rotated, then translated.
% 
% 8. A few points in space within the datacloud were chosen as ellipsoid
% centers, then for each center, all observations within a (scaled and
% rotated) radius were identified, and eliminated - to form ellipsoidal
% voids.
% 
% 9. The variables were given entirely ficticious names.
% 
% FYI, only the folks at Bell Labs, Murray Hill, found everything,
% including the voids.
% 
% Hope this is helpful!
% 
% References:
% 
% Becker, R.A., Denby, L., McGill, R., and Wilks,
% A. (1986). Datacryptanalysis: A Case Study.
% Proceedings of the Section on Statistical Graphics, 92-97.
% 
% Slomka, M. (1986). The Analysis of a Synthetic Data Set.
% Proceedings of the Section on Statistical Graphics, 113-116.
% 
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: none specific
%

@relation pollen

@attribute RIDGE REAL
@attribute NUB REAL
@attribute CRACK REAL
@attribute WEIGHT REAL
@attribute DENSITY REAL
@attribute OBSERVATION_NUMBER INTEGER

@data
8.0133,4.0369,0.9019,-7.2836,-2.2622,2925
0.2220,0.8980,-0.5783,1.3377,-1.1366,2926
-13.1000,-2.9359,-3.1982,16.6924,2.1960,2927
0.3374,0.9191,-0.5969,1.4145,-1.1332,2928
-1.6098,9.5513,11.6899,4.0014,1.3483,2929
10.7318,0.8029,13.3056,-16.5149,-1.0624,2930
15.5049,2.4912,-1.2938,-20.9451,-3.6860,2931
2.0596,1.8538,-12.3955,-4.1832,0.6997,2932
5.8436,2.3043,-3.2222,-10.8967,0.3014,2933
5.2476,5.4610,-1.6748,-12.8972,0.6977,2934
-2.8468,2.0018,-4.5543,8.3291,0.6341,2935
-1.5480,-5.1392,7.3105,1.2534,1.8380,2936
-4.1482,-2.4120,7.1529,7.8430,4.8590,2937
0.0864,0.6555,-9.4423,-1.2183,0.2506,2938
-3.0008,-8.5062,-3.8205,3.6999,-1.8376,2939
6.4548,-5.7175,-3.2996,-3.7939,-6.7284,2940
2.8110,-6.5510,15.2837,1.3032,-3.1396,2941
-14.7654,-2.0780,14.3132,21.7675,3.6060,2942
0.3437,-4.2115,-5.8362,-2.4752,2.2551,2943
-11.0542,-4.6361,-5.4218,7.0491,6.2903,2944
-12.9578,5.2964,-6.7199,14.4366,6.5340,2945
8.9819,-6.7854,1.0174,-10.0013,-4.0239,2946
2.0298,6.8729,9.9736,0.3505,-0.7694,2947
-1.8569,-3.5884,-6.5285,-3.8276,1.2931,2948
2.4020,-2.0569,-11.0839,-0.2844,-1.3591,2949
-5.0744,8.4237,0.0208,8.2402,1.5778,2950
10.3307,-0.3064,2.3651,-5.1500,-7.4516,2951
1.9344,6.6616,15.2572,-7.4818,3.4002,2952
2.3459,-1.8376,9.7544,-8.1730,0.6255,2953
-6.7654,-5.7232,0.9802,16.0856,0.9185,2954
-12.9372,0.2961,6.9685,18.6262,3.4222,2955
-3.6603,-1.2658,0.3122,3.2460,3.4468,2956
-13.2422,-5.2300,1.0422,16.8046,2.0548,2957
-2.6658,1.3665,12.4951,7.3500,-1.3552,2958
-6.9813,7.2637,-1.5483,10.5638,3.1978,2959
-2.4363,9.1298,2.4557,2.8987,5.3898,2960
-7.3382,0.1851,5.7838,10.3586,2.6293,2961
-5.2999,2.2853,4.2145,9.3007,1.3070,2962
-7.8667,-4.1927,2.5992,14.4587,2.8716,2963
0.3196,4.1275,8.7076,4.1953,-1.0156,2964
13.2301,2.6806,-0.0461,-12.9988,-7.0441,2965
-6.2201,-0.3262,9.0770,13.9826,-0.1149,2966
-7.8335,-3.2035,9.7455,18.0696,-0.5023,2967
7.0735,2.5704,-0.6899,-9.3516,0.4863,2968
3.9465,8.1149,3.6697,-12.9948,2.8836,2969
0.4501,-2.5171,0.6179,-3.6699,0.5332,2970
-1.3349,-6.9005,-7.0493,3.5683,-2.5319,2971
3.9892,5.9007,0.1322,-1.8076,0.1584,2972
8.0684,4.1107,-1.0081,-13.2987,-1.9598,2973
-5.5067,-3.9877,11.0896,5.8885,0.3491,2974
9.3587,5.7913,-1.7966,-7.5212,-2.1723,2975
-9.2032,6.3359,-3.8450,15.9185,1.5197,2976
5.1754,3.7425,9.7954,-4.2523,0.0889,2977
-1.0520,0.6322,-9.1584,-6.7444,3.9370,2978
3.6308,-2.0316,2.6749,-12.0825,0.5160,2979
-0.5326,0.9393,5.4493,-3.3980,3.0741,2980
-5.6201,7.2246,-0.1177,8.9109,2.3680,2981
4.2074,-2.5091,8.9863,-4.8933,-2.9772,2982
-4.1080,5.4711,-5.4525,12.7449,-0.2848,2983
-10.8163,5.0167,4.9924,7.9828,7.5459,2984
-0.6639,-12.0593,-8.3782,-5.1013,2.0246,2985
2.2391,0.6855,5.5470,-10.3866,3.0376,2986
-6.4392,4.5590,5.3776,17.5297,2.2229,2987
5.4841,0.2644,0.1571,-3.5226,-3.4510,2988
-5.6313,-10.4423,0.8900,12.2256,-1.4826,2989
9.6342,2.3476,-10.6162,-19.2583,-0.3084,2990
-4.9767,-6.8268,5.3427,4.5984,-1.2872,2991
-3.7167,-6.0830,-4.9755,6.9387,0.2245,2992
3.4103,-4.7429,-1.8259,-8.0899,-2.1579,2993
-5.4502,-2.5264,8.7657,6.9733,2.5761,2994
-9.0164,-3.7684,10.7108,20.8442,-1.4373,2995
-7.0720,-2.6362,2.0676,15.0620,-0.8349,2996
-0.3767,1.0157,-8.8092,-5.0479,5.8110,2997
-1.0656,8.3161,4.3708,-1.6418,5.5886,2998
3.0684,6.7266,2.7958,-3.7189,-2.4152,2999
-4.7216,9.6883,-2.1808,0.9149,5.4547,3000
6.1944,2.9694,-5.6247,-13.1979,-1.6169,3001
13.1630,-0.9708,-15.1597,-23.6846,-3.5791,3002
-4.1685,-0.7001,-10.9314,6.9835,1.1487,3003
4.5849,1.4139,5.0328,-10.1397,-1.6977,3004
6.3709,-6.2247,-5.0531,-2.6724,-5.3220,3005
-0.3875,-2.2470,5.7640,6.3088,-3.3350,3006
1.9212,-7.8298,-8.6479,-7.1901,-1.1444,3007
11.5867,3.9741,-1.4411,-18.0554,-2.4342,3008
-5.4923,7.5756,10.4837,1.0276,7.8777,3009
-1.6408,-0.6294,0.2359,-0.4532,1.7018,3010
5.1501,-7.0649,6.5579,1.9332,-5.8740,3011
-2.5197,-10.6827,-9.8310,7.9424,-2.6878,3012
-2.2581,5.9437,0.4026,7.4915,-2.2111,3013
5.1821,-2.0344,-11.3299,-11.8350,-0.7596,3014
-1.7976,1.8698,7.2899,-2.2387,1.9732,3015
3.5668,-4.8378,8.9551,-7.0880,-1.3673,3016
10.5045,8.1605,10.4151,-13.8061,-1.4408,3017
5.4688,9.9388,-7.3817,-11.9311,3.7168,3018
-4.8474,4.3085,-12.5418,-2.7325,8.1918,3019
4.0475,-5.8410,-4.6538,-9.2475,-1.8221,3020
-4.3958,-3.2199,5.6627,9.3600,0.9426,3021
-5.3887,-5.1771,-0.2207,3.7881,1.7659,3022
3.3083,-0.8182,-2.8648,-8.6910,-1.2978,3023
-1.7733,-0.6010,0.2343,-0.5170,1.5692,3024
0.7017,10.6214,-8.9295,-1.3155,4.1400,3025
0.5143,6.2620,-4.6282,3.6953,-1.2710,3026
4.7710,3.0307,-0.4290,-9.7139,0.4854,3027
0.6957,-5.5220,-1.8444,-8.3315,0.6981,3028
-2.2269,10.1232,-1.5851,-0.0394,1.2938,3029
-12.9486,-1.0888,5.0848,12.1013,6.1575,3030
8.4851,4.5608,5.2230,-9.8127,-2.4755,3031
6.0471,-3.4600,-11.2810,-14.8562,-2.3275,3032
-2.4600,3.8287,-11.2724,-0.0990,2.1377,3033
3.8287,1.9606,-16.1053,-12.4013,0.5463,3034
-4.9035,1.3071,4.6929,9.0737,3.9005,3035
-4.8005,-5.3208,-1.6380,4.3947,2.5556,3036
4.3628,5.0586,2.6651,-10.0902,1.9943,3037
-4.5627,-0.1974,-8.0327,3.6014,2.4318,3038
4.0253,-0.1244,-19.2215,-12.1656,4.3729,3039
-7.4611,-7.3339,4.2507,9.9610,0.6346,3040
1.1723,-5.0424,-13.2462,-2.0323,1.2553,3041
-2.1839,3.2154,-6.3942,-5.2550,5.8606,3042
4.9150,4.5679,-3.3750,-11.6185,-0.0773,3043
-2.0560,11.6147,3.2974,10.8024,-0.7947,3044
1.6854,-2.5898,-3.2968,-3.5060,-2.1332,3045
-1.5908,-3.9254,-6.1984,-3.4288,2.6755,3046
4.4797,-1.6407,-3.2805,-6.0507,-4.3607,3047
-5.5379,-9.3261,3.6053,8.2491,-0.9850,3048
3.2859,-3.6158,-11.0133,-11.5154,1.6652,3049
-1.5582,3.3821,9.6581,2.6842,1.1389,3050
4.7019,6.4687,-6.0171,-5.9598,-0.2597,3051
0.4116,-3.2605,-0.5518,9.6489,-8.5688,3052
3.4938,3.2356,-0.1561,-3.1813,-2.6281,3053
3.5594,-6.9428,-5.1062,-9.1476,-1.8189,3054
-3.8898,0.7596,-2.0007,0.8422,3.1010,3055
-1.4404,-10.1643,-9.3143,7.7824,-5.5935,3056
7.5566,-0.0676,-10.7198,-10.2245,-0.6042,3057
-5.4902,-3.8237,11.3445,4.6905,3.1638,3058
6.2951,1.9841,-14.4245,-7.6967,0.1728,3059
3.8545,-0.7171,0.3307,-1.9785,-1.3482,3060
8.9970,-6.3637,-4.8069,-3.1396,-9.0035,3061
5.6098,-3.4646,2.9063,-4.9044,-5.1332,3062
6.6238,-0.4081,2.1338,-1.5421,-5.0733,3063
-2.2320,3.0662,-2.0008,0.1446,4.3481,3064
-2.1479,-8.0045,-7.8985,-6.6707,0.1004,3065
11.6185,2.0072,-6.5988,-19.0345,-0.7834,3066
-0.7798,-0.2432,-14.1860,-5.6832,2.2075,3067
6.6230,-1.9138,-11.8772,-15.7628,1.0776,3068
1.1068,-8.6616,4.0556,1.1720,-5.5953,3069
-6.1308,10.7746,4.3492,9.4358,1.8906,3070
-10.4865,4.5324,11.2393,16.7073,3.1575,3071
4.3548,-0.1386,10.4016,-6.2822,-3.6840,3072
-3.2397,4.6810,-12.9562,-3.1673,5.1531,3073
-9.3543,-13.0140,-8.7980,17.6333,-0.0968,3074
-0.1826,-3.9439,-0.5911,-5.3646,-0.5727,3075
-14.0259,4.2659,12.4618,18.1531,6.1610,3076
5.7547,-3.1741,-11.0962,-7.1908,-2.7570,3077
7.0958,3.1250,-5.4132,-10.5419,-2.2704,3078
0.0063,6.6992,-9.7078,-5.9908,2.9437,3079
-6.5240,1.3497,19.2726,16.0882,0.6706,3080
-0.7057,1.3392,-3.0768,5.5531,-1.6352,3081
1.2026,10.4375,11.6107,-2.8546,2.9957,3082
6.8491,2.4814,6.6198,-14.7668,0.0160,3083
-1.8545,1.3545,2.7187,-0.3122,3.6514,3084
-1.2660,1.9976,-7.7648,1.9043,2.3096,3085
-3.9901,9.3335,1.1887,8.4880,0.9777,3086
4.8663,2.6587,7.4399,-2.7166,-2.5849,3087
6.4978,0.3365,0.6366,-13.1457,-0.1391,3088
-6.9921,4.4279,5.2751,8.1130,3.5470,3089
7.7586,-4.0686,-13.3984,-5.7219,-4.1463,3090
-3.5498,-0.5550,6.0039,9.8107,1.1082,3091
5.1837,-7.3940,11.8609,0.5649,-5.8724,3092
-2.8405,1.6877,5.9554,0.3010,2.0359,3093
-11.3283,-1.9276,6.0637,16.1404,2.5340,3094
3.8270,-2.0143,8.9167,-4.0295,-3.6028,3095
1.0953,10.0932,-2.4874,-15.3737,7.2238,3096
7.9611,-1.9152,1.4821,-8.0004,-2.6686,3097
0.2578,-10.8321,3.8537,2.9503,-5.0151,3098
4.2201,3.5162,0.2776,-2.5182,-0.9863,3099
-8.3431,-0.4281,8.4341,12.9483,0.8176,3100
-3.7356,3.3561,-10.8575,-0.6775,8.8201,3101
-4.2911,0.3283,-14.0553,6.3462,3.5122,3102
-4.6243,0.1629,-8.9970,8.9182,-2.1294,3103
-8.4870,1.5485,9.3742,9.8699,0.9559,3104
6.7949,3.1785,-3.1267,-6.0550,-3.4720,3105
-5.8716,4.1489,8.4797,13.6556,-0.0324,3106
-7.1068,3.1284,3.3747,12.8542,2.9559,3107
-2.2788,-3.9018,-6.9935,3.4420,-0.8744,3108
6.3131,-0.3707,4.0577,-8.4523,-1.8103,3109
2.1200,0.8851,12.4551,-1.6187,-3.0521,3110
-3.8729,-6.3341,-3.7034,3.3493,0.6264,3111
-4.7885,-9.3810,-12.5671,6.3289,-0.7083,3112
-1.6617,4.1680,-10.8363,-1.4207,2.0749,3113
9.8134,-3.0224,-6.1141,-7.5515,-4.2479,3114
-0.4125,13.7856,8.9189,9.0345,-0.3214,3115
-3.0060,5.7378,6.0214,2.8680,4.4875,3116
6.4626,0.3953,-7.6488,-10.4978,-1.8950,3117
-1.5667,-2.6583,-6.3916,0.8549,0.5488,3118
-9.7616,-0.1439,-0.6747,14.5396,6.2656,3119
-2.1038,-2.2589,10.0958,5.6927,-1.6550,3120
-0.9348,2.2778,11.2028,6.2190,-0.5481,3121
5.2320,4.9197,0.2665,-17.2126,3.5073,3122
-5.8501,-3.7873,2.5088,10.4266,-0.0326,3123
3.7956,-4.2543,-9.8947,-16.1788,0.8482,3124
-10.4275,4.2874,0.8340,14.7994,2.2461,3125
-8.5795,0.8012,6.3887,10.3381,2.4839,3126
2.6314,-2.9603,12.5504,0.7942,-4.7492,3127
2.9440,-5.9815,3.8449,-4.9086,0.7605,3128
9.6676,2.0924,-4.4878,-26.4673,2.1806,3129
-0.6419,0.0281,-0.1305,0.4321,0.5740,3130
-5.1360,7.3350,6.9529,2.5319,5.1199,3131
3.0871,-4.8024,-6.2293,-5.5626,-1.6276,3132
-0.4469,-2.3350,8.3862,-0.7880,1.9555,3133
14.4846,8.1981,3.6243,-19.7322,-4.1679,3134
1.6297,10.4214,5.6869,-4.4161,0.1847,3135
-1.3777,7.3740,-6.6460,-7.0353,6.6298,3136
3.2690,-6.2661,-9.1862,-6.7766,-0.8222,3137
1.4513,-2.3212,-0.9996,-2.4960,-0.3670,3138
-2.4754,-6.3876,10.4071,11.7114,-6.7370,3139
6.1478,-0.2977,-12.4800,-15.4498,-0.3632,3140
-6.1779,-4.8537,15.0340,12.1888,-2.9713,3141
1.2170,-3.8086,4.2871,6.4131,-4.9734,3142
-4.2638,-1.8653,0.8421,7.8801,0.3396,3143
-1.1156,-0.3750,0.0829,-0.0302,1.3316,3144
6.2351,6.0279,-14.8980,-10.3985,0.4967,3145
2.8349,-4.3507,-19.4789,-7.9075,-1.6107,3146
-0.0369,-2.5440,10.1879,3.2636,-3.3615,3147
12.2773,9.7913,1.1842,-18.4592,0.0187,3148
9.0440,3.8455,3.0718,-11.4199,0.2160,3149
0.4589,6.7800,18.1247,-1.6794,-0.2210,3150
7.6440,-0.2861,-2.5617,-16.4150,2.0422,3151
3.6360,-0.8941,0.4644,2.6196,-4.5816,3152
-6.1137,-11.9534,2.5880,12.1975,-2.7801,3153
-1.8147,1.2975,5.9770,8.8212,-3.1341,3154
7.2897,3.9866,-1.1642,-6.8857,-1.8525,3155
-7.5522,-13.3378,2.6015,10.9367,-1.7605,3156
5.3058,2.2169,-0.3061,-3.5322,-3.9646,3157
-1.2144,5.0887,11.0816,8.8551,-1.7853,3158
3.5200,-1.8674,-2.3791,-8.8170,-2.5316,3159
-4.6588,-5.0520,4.9414,8.4906,-2.3460,3160
-11.6755,0.2810,2.4413,15.3071,3.8690,3161
-3.7314,2.9829,8.2704,6.0730,2.1407,3162
12.6121,7.7545,-5.7835,-21.2509,-0.0971,3163
3.4946,-4.9399,2.8720,-0.7517,-5.3800,3164
4.6354,-2.8910,8.7750,4.7120,-9.2762,3165
-1.2016,-7.6392,1.0428,4.4032,-2.7931,3166
-1.4595,3.7673,-10.6429,-6.2329,2.6248,3167
7.2606,5.3656,3.6096,-10.9075,0.0783,3168
-5.5107,0.0189,4.9162,15.6201,-3.5148,3169
6.8925,0.0930,-7.3549,-4.9207,-3.6372,3170
-5.1816,6.9415,11.4561,8.7652,2.7889,3171
10.6132,-2.7933,0.6394,-13.1071,-3.6127,3172
-0.8370,-8.5146,3.3811,-3.7654,1.3688,3173
11.9241,6.6515,-5.3622,-19.7949,-1.4656,3174
-1.9722,0.1867,-1.5427,7.0025,-1.2999,3175
-2.3058,-0.5896,-11.6024,1.6219,3.7631,3176
0.2224,3.5234,4.5326,5.6328,-3.5369,3177
3.1551,4.8645,-2.7967,-0.9310,-4.4718,3178
5.1663,3.9235,-10.8775,-15.7853,2.5104,3179
4.7137,6.6437,2.3935,-8.9055,-0.4694,3180
5.0838,-5.4455,-6.4940,-4.8849,-4.6919,3181
-8.2224,-0.3688,1.8190,15.0174,-1.2176,3182
3.0076,0.5358,2.4955,-12.7195,-0.4627,3183
-6.5649,5.8847,6.9922,6.9807,5.4672,3184
-3.2184,5.1452,1.2378,-0.1441,5.3186,3185
3.8032,-0.3710,-0.7485,-5.1293,-2.1129,3186
8.1650,10.0718,1.8945,-8.5092,-1.9708,3187
-10.0401,-7.3976,-11.1245,16.0132,1.6986,3188
1.8346,-2.2605,1.2722,-5.1036,0.8829,3189
-3.8188,-8.2969,1.2265,1.6350,1.7063,3190
-8.8524,-2.1732,6.6417,10.7963,2.7045,3191
-11.4600,7.4666,-12.2902,15.6655,4.7875,3192
-0.8560,-0.6774,-4.1354,7.9514,0.8902,3193
-5.8878,-4.7140,10.1563,8.4933,0.6093,3194
3.3316,5.2174,5.1813,-8.5833,-2.8016,3195
-3.1630,-0.5982,-7.1601,-1.0874,5.3783,3196
8.1085,-2.3872,2.1862,-8.6292,-3.2809,3197
11.3728,-2.1350,2.2721,-17.3131,-2.3274,3198
6.7563,-15.1819,-0.3816,-1.6754,-8.3282,3199
1.1931,7.9461,-9.9569,-11.7535,5.3919,3200
-4.8544,3.4268,7.2915,6.4233,2.3946,3201
10.8934,5.7935,-12.0829,-17.2306,-0.7114,3202
-11.4315,3.5854,-3.4838,19.5065,2.8262,3203
-1.4895,7.1825,11.0743,-6.0748,5.9678,3204
-3.3786,14.3937,-11.3619,8.6907,2.3899,3205
6.6258,-3.5552,-23.5429,-18.2675,0.3526,3206
-1.5268,-4.1560,5.6952,0.5327,2.7920,3207
-5.1062,5.8244,12.8459,5.2392,2.6546,3208
2.4486,3.3976,-11.6393,-10.8911,2.4259,3209
-2.4645,-2.6559,1.6169,12.8574,-3.8949,3210
-0.7216,-4.4163,6.6335,11.8322,-4.4520,3211
0.6046,6.0859,-10.8073,-3.2360,0.7663,3212
1.2516,-2.5196,10.4607,1.5892,-4.0116,3213
4.1748,4.3194,-9.7329,-8.6456,3.9917,3214
0.8646,3.4193,-10.9389,0.4510,-0.0066,3215
3.3978,6.9809,-12.9001,-4.1014,-0.4464,3216
-11.1681,-3.8784,-0.3243,17.5897,0.1674,3217
5.3905,-4.9189,-2.7527,-4.3110,0.7430,3218
-9.8781,-0.5034,12.5568,14.4402,-0.3668,3219
-3.4633,-2.8755,16.3716,4.2894,1.3815,3220
-3.4343,-1.9563,6.2476,7.2337,-1.3753,3221
-14.4212,-1.7650,5.3239,19.1720,4.2933,3222
6.2398,1.8732,-9.0328,-17.0336,1.4659,3223
-4.7799,-1.2690,7.5410,9.9474,1.2379,3224
-1.3814,5.6639,-1.4035,0.3563,0.4110,3225
-3.6691,1.7151,8.7641,13.0644,-1.4436,3226
-14.9446,12.6253,-3.3347,17.1601,9.1389,3227
4.9310,0.1509,1.6271,-9.8519,-2.0349,3228
-10.7242,4.9586,12.0617,15.6102,5.8166,3229
-3.3017,-7.9641,7.0728,6.3174,-4.9085,3230
-0.6443,0.2121,-0.2103,0.5161,0.1237,3231
-1.5234,1.3614,-6.2299,0.3575,1.9811,3232
-7.2216,-1.0959,3.8384,12.0596,0.4767,3233
7.8429,-0.8005,-11.6479,-15.3561,1.7336,3234
2.4911,-3.4373,-8.3130,-5.4210,0.2744,3235
0.4699,0.8907,-0.5952,1.4782,-1.0006,3236
-2.2014,1.5408,8.3564,4.3696,2.1590,3237
3.0697,0.6598,7.6262,2.5126,-3.5225,3238
3.6635,-3.3530,-3.1693,-3.1907,0.6767,3239
15.7700,-1.9466,-10.6481,-21.4724,-2.7352,3240
4.5796,-0.7288,2.6689,-8.3988,-1.5480,3241
-3.9129,-4.2289,6.8775,10.9084,-2.8503,3242
-5.0745,-5.5975,-8.0947,9.1801,0.2593,3243
-1.0526,-6.7063,-0.4829,-5.4454,2.3011,3244
-7.9941,-4.8285,-16.2769,5.4343,4.6237,3245
8.2896,4.1663,-7.1788,-4.3379,-3.0485,3246
4.0952,0.1346,2.2325,-5.2466,-1.4490,3247
-4.6370,-2.2719,6.3930,-0.3917,2.1737,3248
0.4986,-7.1439,6.6391,-6.5413,-1.7070,3249
-6.6562,5.3047,2.9265,10.5698,2.3081,3250
1.2773,-1.5107,6.4275,5.3176,-2.3202,3251
7.0826,0.4897,2.5512,-11.6663,-2.5838,3252
6.1102,-3.0142,-2.0720,-8.8582,-0.1255,3253
7.7185,1.1662,2.9338,-7.0523,-5.8947,3254
3.7033,-6.6550,-4.7461,-0.2693,-2.6230,3255
-1.9482,-0.6618,7.9533,-0.3106,3.2050,3256
-3.2410,-3.7672,1.8935,7.2382,-0.4818,3257
7.7897,2.2859,5.3989,-11.8789,0.5881,3258
-0.9827,-6.5489,-0.6311,-5.0048,0.6827,3259
-4.4809,-0.0626,-12.9623,2.2138,1.8153,3260
10.4386,0.9815,2.7653,-18.9269,-2.0447,3261
-2.1405,5.6135,-12.1950,-0.9925,3.0407,3262
-5.5561,-3.9320,-15.1749,4.1194,1.6224,3263
-3.2376,5.6850,-6.4882,-2.6484,7.7905,3264
-1.6347,8.7437,-6.9047,-3.9753,5.1828,3265
8.9745,1.2373,10.2100,-8.8896,-6.0976,3266
-8.3741,3.2644,-0.0105,14.2606,-0.2774,3267
9.1219,0.7835,-0.5092,-8.3040,-0.4476,3268
13.3883,-3.9570,2.0646,-16.8715,-6.7054,3269
0.7030,-8.8564,-0.4933,0.3341,-2.6311,3270
14.9897,13.9724,-1.3434,-22.6786,1.1490,3271
2.0473,3.7366,2.2602,-3.6256,3.3083,3272
8.4430,0.8148,-4.7739,-10.9705,-4.8532,3273
4.2838,-2.5738,0.5045,-11.1078,-0.8272,3274
-6.4817,-4.3267,5.0339,15.9892,-3.9697,3275
5.3685,6.4692,-9.1541,-9.8826,-0.6986,3276
-12.6499,-4.8853,9.8696,20.9142,0.8982,3277
-2.0849,2.3925,-8.3464,-0.4599,2.0046,3278
-3.5705,-1.8384,17.2348,13.9216,-3.5003,3279
-3.5126,-3.2984,-0.3328,3.8828,2.0201,3280
14.8178,3.1394,-2.4680,-24.2449,-2.5239,3281
0.7006,-7.2490,6.1650,6.0235,-6.3839,3282
4.6039,-1.8075,-13.1218,-3.7798,-2.7070,3283
-0.7057,-0.1417,-0.0516,0.3161,0.9579,3284
0.3370,-4.7507,-1.2290,-0.8848,-2.4530,3285
2.6360,2.0842,6.9849,1.2431,-5.3820,3286
4.0430,5.4403,-11.2918,-3.7672,-0.9726,3287
0.6944,-6.1973,8.1315,3.0842,-3.7244,3288
-2.6928,-2.0196,3.3492,9.8218,-1.5673,3289
-1.8782,-0.0166,-4.2894,5.7283,0.1294,3290
9.8475,-2.7129,-5.7602,-13.5279,-5.5908,3291
-4.1694,-7.4385,-7.6333,7.1631,1.3188,3292
-11.9286,4.9431,0.2437,16.0190,5.3339,3293
8.6470,-4.7657,-9.3776,-10.2664,-4.1801,3294
5.9265,0.9251,-4.9688,-9.0117,-3.4246,3295
0.6648,1.4920,-12.0346,-0.6433,1.6111,3296
3.8568,-3.5078,15.1134,0.9758,-4.1197,3297
-1.9904,3.4277,-11.1957,0.8142,2.9294,3298
5.0582,8.2112,-1.5457,-4.3383,1.7044,3299
-4.7923,4.4868,-8.3326,1.3280,2.9384,3300
7.3450,-0.5824,-0.4756,-12.3842,-2.8303,3301
-3.6799,-10.2042,-0.6498,12.4226,-3.0441,3302
-5.6176,1.5932,9.1005,4.7145,3.7318,3303
2.5370,-3.6634,0.7436,-2.4005,-3.5566,3304
-5.3345,-5.2106,4.6942,10.2054,1.1986,3305
8.6858,-3.1689,-3.9031,-12.5897,-1.9968,3306
-6.7591,-1.9335,5.2743,11.6597,1.3325,3307
-5.6589,-2.7322,2.2986,12.2961,-3.3018,3308
3.1233,1.6184,4.6922,-3.9592,-0.8210,3309
8.7724,-12.9435,-6.2163,-11.4001,-4.8124,3310
-9.9097,-3.8659,10.7520,10.2645,1.7832,3311
-3.5761,0.8479,-2.9400,1.1284,2.0361,3312
-0.6127,4.0290,6.5269,-0.8204,4.4830,3313
3.5972,-5.7770,2.2831,-3.9682,0.3901,3314
5.8252,4.8812,3.1925,-9.4432,-1.5645,3315
0.9712,-4.5215,9.2085,1.4225,-3.5159,3316
-9.1834,-1.2970,-4.0563,3.0649,6.6757,3317
-7.1330,7.7427,-1.7690,3.1466,7.0648,3318
-2.0947,4.8960,1.3992,0.3839,2.8600,3319
2.7555,2.8068,-13.7259,-15.2231,3.8568,3320
-5.3149,5.9008,9.7120,10.8864,2.1244,3321
1.6730,-13.0386,-9.0267,-9.3909,2.3283,3322
1.7251,-4.8722,-1.8417,-5.6318,-2.3287,3323
0.2184,-9.0581,15.0489,-0.1630,-0.6254,3324
-12.2439,1.1834,11.5713,11.4315,4.5114,3325
-14.6927,2.0208,15.9246,21.3322,3.5401,3326
8.9706,-4.9577,-2.6202,-11.2820,-3.7942,3327
-0.9834,-4.9417,9.3165,10.1180,-3.2455,3328
1.7538,10.2891,7.8123,2.0339,0.1985,3329
7.5808,6.3666,-5.3859,-13.4782,1.3158,3330
-2.1439,1.1395,-7.8472,3.5217,-0.9936,3331
3.1207,-5.5262,-1.5010,-5.4612,-1.7512,3332
-1.9259,5.7601,2.3117,3.0862,0.9604,3333
14.0785,-1.4460,6.1395,-23.7750,-3.3274,3334
5.1114,7.3113,-1.5183,-14.5744,3.7520,3335
-7.4496,10.0423,1.9485,13.4184,1.7916,3336
-14.0313,-5.1788,-0.6811,26.3619,1.5559,3337
1.3099,-5.9314,6.1983,-7.3872,0.2914,3338
4.6809,3.2695,12.0632,-12.8321,3.0400,3339
-15.5096,-4.8493,2.4385,22.5435,3.3086,3340
9.1758,-4.6375,-4.7916,-14.5815,-2.3237,3341
3.8340,-3.0462,2.0565,-5.8589,-1.6463,3342
-1.8525,-7.8156,-5.5827,0.0692,2.4820,3343
