% Dow-Jones Industrial Average (DJIA) closing values from 1900 to 1993.
% First column contains the date (yymmdd), second column contains the value.
% These data are used in: E.Ley (1996): "On the Peculiar Distribution of the
% U.S. Stock Indices;" forthcoming in  The American Statistician.
% ---
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: last
%

@relation djdc0093

@attribute date DATE yyMMdd
@attribute closing_value REAL

@data
740124,863.08
740125,859.39
740128,853.01
740129,852.32
740130,862.32
740131,855.55
740201,843.94
740204,821.50
740205,820.64
740206,824.62
740207,828.46
740208,820.40
740211,803.90
740212,806.63
740213,806.87
740214,809.92
740215,820.32
740219,819.54
740220,831.04
740221,846.84
740222,855.99
740225,851.38
740226,859.51
740227,863.42
740228,860.53
740301,851.92
740304,853.18
740305,872.42
740306,879.85
740307,869.06
740308,878.05
740311,888.45
740312,887.12
740313,891.66
740314,889.78
740315,887.83
740318,874.22
740319,867.57
740320,872.34
740321,875.47
740322,878.13
740325,881.02
740326,883.68
740327,871.17
740328,854.35
740329,846.68
740401,843.48
740402,846.61
740403,858.03
740404,858.89
740405,847.54
740408,839.96
740409,846.84
740410,843.71
740411,844.81
740415,843.79
740416,861.23
740417,867.41
740418,869.92
740419,859.90
740422,858.57
740423,845.98
740424,832.37
740425,827.68
740426,834.64
740429,835.42
740430,836.75
740501,853.88
740502,851.06
740503,845.90
740506,844.88
740507,847.15
740508,850.99
740509,865.77
740510,850.44
740513,845.59
740514,847.86
740515,846.06
740516,835.34
740517,818.84
740520,812.42
740521,809.53
740522,802.57
740523,805.23
740524,816.65
740528,814.30
740529,795.37
740530,803.58
740531,802.17
740603,821.26
740604,828.69
740605,830.18
740606,845.35
740607,853.72
740610,859.67
740611,852.08
740612,848.56
740613,852.08
740614,843.09
740617,833.23
740618,830.26
740619,826.11
740620,820.79
740621,815.39
740624,816.33
740625,828.85
740626,816.96
740627,803.66
740628,802.41
740701,806.24
740702,790.68
740703,792.87
740705,791.77
740708,770.57
740709,772.29
740710,762.12
740711,759.62
740712,787.23
740715,786.61
740716,775.97
740717,784.97
740718,789.19
740719,787.94
740722,790.36
740723,797.72
740724,805.77
740725,795.68
740726,784.57
740729,770.89
740730,765.57
740731,757.43
740801,751.10
740802,752.58
740805,760.40
740806,773.78
740807,797.56
740808,784.89
740809,777.30
740812,767.29
740813,756.44
740814,740.54
740815,737.88
740816,731.54
740819,721.84
740820,726.85
740821,711.59
740822,704.63
740823,686.80
740826,688.13
740827,671.54
740828,666.61
740829,656.84
740830,678.58
740903,663.33
740904,648.00
740905,670.76
740906,677.88
740909,662.94
740910,658.17
740911,654.72
740912,641.74
740913,627.19
740916,639.79
740917,648.78
740918,651.91
740919,674.05
740920,670.76
740923,663.72
740924,654.10
740925,649.95
740926,637.98
740927,621.95
740930,607.87
741001,604.82
741002,601.53
741003,587.61
741004,584.56
741007,607.56
741008,602.63
741009,631.02
741010,648.08
741011,658.17
741014,673.50
741015,658.40
741016,642.29
741017,651.44
741018,654.88
741021,669.82
741022,662.86
741023,645.03
741024,636.26
741025,636.19
741028,633.84
741029,659.34
741030,673.03
741031,665.52
741101,665.28
741104,657.23
741105,674.75
741106,669.12
741107,671.93
741108,667.16
741111,672.64
741112,659.18
741113,659.18
741114,658.40
741115,647.61
741118,624.92
741119,614.05
741120,609.59
741121,608.57
741122,615.30
741125,611.94
741126,617.26
741127,619.29
741129,618.66
741202,603.02
741203,596.61
741204,598.64
741205,587.06
741206,577.60
741209,579.94
741210,593.87
741211,595.35
741212,596.37
741213,592.77
741216,586.83
741217,597.54
741218,603.49
741219,604.43
741220,598.48
741223,589.64
741224,598.40
741226,604.74
741227,602.16
741230,603.25
741231,616.24
750102,632.04
750103,634.54
750106,637.20
750107,641.19
750108,635.40
750109,645.26
750110,658.79
750113,654.18
750114,648.70
750115,653.39
750116,655.74
750117,644.63
750120,647.45
750121,641.90
750122,652.61
750123,656.76
750124,666.61
750127,692.66
750128,694.77
750129,705.96
750130,696.42
750131,703.69
750203,711.44
750204,708.07
750205,717.85
750206,714.17
750207,711.91
750210,708.39
750211,707.60
750212,715.03
750213,726.92
750214,734.20
750218,731.30
750219,736.39
750220,745.38
750221,749.77
750224,736.94
750225,719.18
750226,728.10
750227,731.15
750228,739.05
750303,753.13
750304,757.74
750305,752.82
750306,761.81
750307,770.10
750310,776.13
750311,770.89
750312,763.69
750313,762.98
750314,773.47
750317,786.53
750318,779.41
750319,769.48
750320,764.00
750321,763.06
750324,743.43
750325,747.89
750326,766.19
750327,770.26
750331,768.15
750401,761.58
750402,760.56
750403,752.19
750404,747.26
750407,742.88
750408,749.22
750409,767.99
750410,781.29
750411,789.50
750414,806.95
750415,815.08
750416,815.71
750417,819.46
750418,808.43
750421,815.86
750422,814.14
750423,802.49
750424,803.66
750425,811.80
750428,810.00
750429,803.04
750430,821.34
750501,830.96
750502,848.48
750505,855.60
750506,834.72
750507,836.44
750508,840.50
750509,850.13
750512,847.47
750513,850.13
750514,858.73
750515,848.80
750516,837.61
750519,837.69
750520,830.49
750521,818.68
750522,818.91
750523,831.90
750527,826.11
750528,817.04
750529,815.00
750530,832.29
750602,846.61
750603,846.14
750604,839.96
750605,842.15
750606,839.64
750609,830.10
750610,822.12
750611,824.55
750612,819.31
750613,824.47
750616,834.56
750617,828.61
750618,827.83
750619,845.35
750620,855.44
750623,864.83
750624,869.06
750625,872.73
750626,874.14
750627,873.12
750630,878.99
750701,877.42
750702,870.38
750703,871.79
750707,861.08
750708,857.79
750709,871.87
750710,871.87
750711,871.09
750714,875.86
750715,881.81
750716,872.11
750717,864.28
750718,862.41
750721,854.74
750722,846.76
750723,836.67
750724,840.27
750725,834.09
750728,827.83
750729,824.86
750730,831.66
750731,831.51
750801,826.50
750804,818.05
750805,810.15
750806,813.67
750807,815.79
750808,817.74
750811,823.76
750812,828.54
750813,820.56
750814,817.04
750815,825.64
750818,822.75
750819,808.51
750820,793.26
750821,791.69
750822,804.76
750825,812.34
750826,803.11
750827,807.20
750828,829.47
750829,835.34
750902,823.69
750903,832.29
750904,838.31
750905,835.97
750908,840.11
750909,827.75
750910,817.66
750911,812.66
750912,809.23
750915,803.19
750916,795.13
750917,799.05
750918,814.61
750919,829.79
750922,820.40
750923,819.85
750924,826.19
750925,820.24
750926,818.60
750929,805.23
750930,793.88
751001,784.16
751002,794.55
751003,813.21
751006,819.66
751007,816.51
751008,823.91
751009,824.54
751010,823.91
751013,837.77
751014,835.25
751015,837.22
751016,837.85
751017,832.18
751020,842.25
751021,846.82
751022,849.57
751023,855.16
751024,840.52
751027,838.48
751028,851.46
751029,838.63
751030,839.42
751031,836.04
751103,825.72
751104,830.13
751105,836.27
751106,840.92
751107,835.80
751110,835.48
751111,838.55
751112,852.25
751113,851.23
751114,853.67
751117,856.66
751118,855.24
751119,848.24
751120,843.51
751121,840.76
751124,845.64
751125,855.40
751126,858.55
751128,860.67
751201,856.34
751202,843.20
751203,825.49
751204,829.11
751205,818.80
751208,821.63
751209,824.15
751210,833.99
751211,832.73
751212,832.81
751215,836.59
751216,844.30
751217,846.27
751218,852.09
751219,844.38
751222,838.63
751223,843.75
751224,851.94
751226,859.81
751229,856.66
751230,852.41
751231,852.41
760102,858.71
760105,877.83
760106,890.82
760107,898.69
760108,907.98
760109,911.13
760112,922.39
760113,912.94
760114,929.63
760115,924.51
760116,929.63
760119,943.72
760120,949.86
760121,946.24
760122,943.48
760123,953.95
760126,961.51
760127,957.81
760128,951.35
760129,968.75
760130,975.28
760202,971.35
760203,972.61
760204,976.62
760205,964.81
760206,954.90
760209,957.18
760210,968.75
760211,971.90
760212,966.78
760213,958.36
760217,950.57
760218,960.09
760219,975.76
760220,987.80
760223,985.28
760224,993.55
760225,994.57
760226,978.83
760227,972.61
760301,975.36
760302,985.12
760303,978.83
760304,970.64
760305,972.92
760308,988.74
760309,993.70
760310,995.28
760311,1003.31
760312,987.64
760315,974.50
760316,983.47
760317,985.99
760318,979.85
760319,979.85
760322,982.29
760323,995.43
760324,1009.21
760325,1002.13
760326,1003.46
760329,997.40
760330,992.13
760331,999.45
760401,994.10
760402,991.58
760405,1004.09
760406,1001.65
760407,986.22
760408,977.09
760409,968.28
760412,971.27
760413,984.26
760414,974.65
760415,980.48
760419,988.11
760420,1003.46
760421,1011.02
760422,1007.71
760423,1000.71
760426,1002.76
760427,995.51
760428,1000.70
760429,1002.13
760430,996.85
760503,990.32
760504,993.70
760505,986.46
760506,989.53
760507,996.22
760510,1007.48
760511,1006.61
760512,1005.67
760513,1001.10
760514,992.60
760517,987.64
760518,989.45
760519,988.90
760520,997.27
760521,990.75
760524,971.53
760525,971.69
760526,968.63
760527,965.57
760528,975.23
760601,973.13
760602,975.93
760603,973.80
760604,963.90
760607,958.09
760608,959.97
760609,958.09
760610,964.39
760611,978.80
760614,991.24
760615,985.92
760616,988.62
760617,1003.19
760618,1001.88
760621,1007.45
760622,997.63
760623,996.56
760624,1003.77
760625,999.84
760628,997.38
760629,1000.65
760630,1002.78
760701,994.84
760702,999.84
760706,991.81
760707,991.16
760708,991.98
760709,1003.11
760712,1011.21
760713,1006.06
760714,1005.16
760715,997.46
760716,993.21
760719,990.83
760720,988.29
760721,989.44
760722,991.08
760723,990.91
760726,991.51
760727,984.13
760728,981.33
760729,979.29
760730,984.64
760802,982.26
760803,990.33
760804,992.28
760805,986.68
760806,986.00
760809,983.46
760810,993.43
760811,986.79
760812,987.12
760813,990.19
760816,992.77
760817,999.34
760818,995.01
760819,983.88
760820,974.07
760823,971.49
760824,962.93
760825,970.83
760826,960.44
760827,963.93
760830,968.92
760831,973.74
760901,985.95
760902,984.79
760903,989.11
760907,996.59
760908,992.94
760909,986.87
760910,988.36
760913,983.29
760914,978.64
760915,979.31
760916,987.95
760917,995.10
760920,994.51
760921,1014.79
760922,1014.05
760923,1010.80
760924,1009.31
760927,1013.13
760928,994.93
760929,991.19
760930,990.19
761001,979.89
761004,977.98
761005,966.76
761006,959.69
761007,965.09
761008,952.38
761011,940.82
761012,932.35
761013,948.30
761014,935.92
761015,937.00
761018,946.56
761019,949.97
761020,954.87
761021,944.90
761022,938.75
761025,938.00
761026,948.14
761027,956.12
761028,952.63
761029,964.93
761101,966.09
761103,956.53
761104,960.44
761105,943.07
761108,933.68
761109,930.77
761110,924.04
761111,931.43
761112,927.69
761115,935.42
761116,935.34
761117,938.08
761118,950.13
761119,948.80
761122,955.87
761123,949.30
761124,950.96
761126,956.62
761129,950.05
761130,947.22
761201,949.38
761202,946.64
761203,950.55
761206,961.77
761207,960.69
761208,963.26
761209,970.74
761210,973.15
761213,974.24
761214,980.63
761215,983.79
761216,981.30
761217,979.06
761220,972.41
761221,978.39
761222,984.54
761223,985.62
761227,996.09
761228,1000.08
761229,994.93
761230,999.09
761231,1004.65
770103,999.75
770104,987.87
770105,978.06
770106,979.89
770107,983.13
770110,986.87
770111,976.65
770112,968.25
770113,976.15
770114,972.16
770117,967.25
770118,962.43
770119,968.67
770120,959.03
770121,962.43
770124,963.60
770125,965.92
770126,958.53
770127,954.54
770128,957.53
770131,954.37
770201,958.36
770202,952.79
770203,947.14
770204,947.89
770207,946.31
770208,942.24
770209,933.84
770210,937.92
770211,931.52
770214,938.33
770215,944.32
770216,948.30
770217,943.73
770218,940.24
770222,939.91
770223,938.25
770224,932.60
770225,933.43
770228,936.42
770301,944.73
770302,942.07
770303,948.64
770304,953.46
770307,955.12
770308,952.04
770309,942.90
770310,946.73
770311,947.72
770314,958.36
770315,965.01
770316,968.00
770317,964.84
770318,961.02
770321,953.54
770322,950.96
770323,942.32
770324,935.67
770325,928.86
770328,926.11
770329,932.01
770330,921.21
770331,919.13
770401,927.36
770404,915.56
770405,916.14
770406,914.73
770407,918.88
770411,924.10
770412,937.16
770413,938.18
770414,947.00
770415,947.76
770418,942.76
770419,938.77
770420,942.59
770421,935.80
770422,927.07
770425,914.60
770426,915.62
770427,923.76
770428,927.32
770429,926.90
770502,931.22
770503,934.19
770504,940.72
770505,943.44
770506,936.74
770509,933.09
770510,936.14
770511,926.90
770512,925.54
770513,928.34
770516,932.50
770517,936.48
770518,941.91
770519,936.48
770520,930.46
770523,917.06
770524,912.40
770525,903.24
770526,908.07
770527,898.83
770531,898.66
770601,906.55
770602,903.15
770603,912.23
770606,903.04
770607,908.67
770608,912.99
770609,909.85
770610,910.79
770613,912.40
770614,922.57
770615,917.57
770616,920.45
770617,920.45
770620,924.27
770621,928.60
770622,926.31
770623,925.37
770624,929.70
770627,924.10
770628,915.62
770629,913.33
770630,916.30
770701,912.65
770705,913.59
770706,907.73
770707,909.51
770708,907.99
770711,905.53
770712,903.41
770713,902.99
770715,905.95
770718,910.60
770719,919.27
770720,920.48
770721,921.78
770722,923.42
770725,914.24
770726,908.18
770727,888.43
770728,889.99
770729,890.07
770801,891.81
770802,887.39
770803,886.00
770804,888.17
770805,888.69
770808,879.42
770809,879.42
770810,887.04
770811,877.43
770812,871.10
770815,874.13
770816,869.28
770817,864.69
770818,864.26
770819,863.48
770822,867.29
770823,865.56
770824,862.87
770825,854.12
770826,855.42
770829,864.09
770830,858.89
770831,861.49
770901,864.86
770902,872.31
770906,873.27
770907,876.39
770908,869.16
770909,857.04
770912,854.38
770913,854.56
770914,858.71
770915,860.79
770916,856.81
770919,851.52
770920,851.78
770921,840.96
770922,839.41
770923,839.14
770926,841.65
770927,835.85
770928,834.72
770929,840.09
770930,847.11
771003,851.96
771004,842.00
771005,837.32
771006,842.08
771007,840.35
771010,840.26
771011,832.29
771012,823.98
771013,818.17
771014,821.64
771017,820.34
771018,820.51
771019,812.20
771020,814.80
771021,808.30
771024,802.32
771025,801.54
771026,813.41
771027,818.61
771028,822.68
771031,818.35
771101,806.91
771102,800.85
771103,802.67
771104,809.94
771107,816.44
771108,816.27
771109,818.43
771110,832.55
771111,845.89
771114,838.36
771115,842.78
771116,837.06
771117,831.86
771118,835.76
771121,836.11
771122,842.52
771123,843.30
771125,844.42
771128,839.57
771129,827.27
771130,829.70
771201,825.71
771202,823.98
771205,821.03
771206,806.91
771207,807.43
771208,806.91
771209,815.23
771212,815.75
771213,815.23
771214,822.68
771215,817.91
771216,815.32
771219,807.95
771220,806.22
771221,813.93
771222,821.81
771223,829.87
771227,829.70
771228,829.70
771229,830.39
771230,831.17
780103,817.74
780104,813.58
780105,804.92
780106,793.49
780109,784.56
780110,781.53
780111,775.90
780112,778.15
780113,775.73
780116,771.74
780117,779.02
780118,786.30
780119,778.67
780120,776.94
780123,770.70
780124,771.57
780125,772.44
780126,763.34
780127,764.12
780130,772.44
780131,769.92
780201,774.34
780202,775.38
780203,770.96
780206,768.62
780207,778.85
780208,782.66
780209,777.81
780210,775.99
780213,774.43
780214,765.16
780215,761.69
780216,753.29
780217,752.69
780221,749.31
780222,749.05
780223,750.95
780224,756.24
780227,748.35
780228,742.12
780301,743.33
780302,746.45
780303,747.31
780306,742.72
780307,746.79
780308,750.87
780309,750.00
780310,758.58
780313,759.96
780314,762.56
780315,758.58
780316,762.82
780317,768.71
780320,773.82
780321,762.82
780322,757.54
780323,756.50
780327,753.21
780328,758.84
780329,761.78
780330,759.62
780331,757.36
780403,751.04
780404,755.37
780405,763.08
780406,763.95
780407,769.58
780410,773.65
780411,770.18
780412,766.29
780413,775.21
780414,795.13
780417,810.12
780418,803.27
780419,808.04
780420,814.54
780421,812.80
780424,826.06
780425,833.59
780426,836.97
780427,826.92
780428,837.32
780501,844.33
780502,840.18
780503,828.83
780504,824.41
780505,829.09
780508,824.58
780509,822.07
780510,822.16
780511,834.20
780512,840.70
780515,846.76
780516,854.30
780517,858.37
780518,850.92
780519,846.85
780522,855.42
780523,845.29
780524,837.92
780525,835.41
780526,831.69
780530,834.20
780531,840.61
780601,840.70
780602,847.54
780605,863.83
780606,866.51
780607,861.92
780608,862.09
780609,859.23
780612,856.72
780613,856.98
780614,854.56
780615,844.25
780616,836.97
780619,838.62
780620,830.04
780621,824.93
780622,827.70
780623,823.02
780626,812.28
780627,817.31
780628,819.91
780629,821.64
780630,818.95
780703,812.89
780705,805.79
780706,807.17
780707,812.46
780710,816.79
780711,821.29
780712,824.93
780713,824.76
780714,839.83
780717,839.05
780718,829.00
780719,840.70
780720,838.62
780721,833.42
780724,831.60
780725,839.57
780726,847.19
780727,850.57
780728,856.29
780731,862.27
780801,860.71
780802,883.49
780803,886.87
780804,888.43
780807,885.05
780808,889.21
780809,891.63
780810,885.48
780811,890.85
780814,888.17
780815,887.13
780816,894.58
780817,900.12
780818,896.83
780821,888.95
780822,892.41
780823,897.00
780824,897.35
780825,895.53
780828,884.88
780829,880.20
780830,880.72
780831,876.82
780901,879.33
780905,886.61
780906,895.79
780907,893.71
780908,907.74
780911,907.74
780912,906.44
780913,899.60
780914,887.04
780915,878.55
780918,870.15
780919,861.57
780920,857.16
780921,861.14
780922,862.44
780925,862.35
780926,868.16
780927,860.19
780928,861.31
780929,865.82
781002,871.36
781003,867.90
781004,873.96
781005,876.47
781006,880.02
781009,893.19
781010,891.63
781011,901.42
781012,896.74
781013,897.09
781016,875.17
781017,866.34
781018,859.67
781019,846.41
781020,838.01
781023,839.66
781024,832.55
781025,830.21
781026,821.12
781027,806.05
781030,811.85
781031,792.45
781101,827.79
781102,816.96
781103,823.11
781106,814.88
781107,800.07
781108,807.61
781109,803.97
781110,807.09
781113,792.01
781114,785.26
781115,785.60
781116,794.18
781117,797.73
781120,805.61
781121,804.05
781122,807.00
781124,810.12
781127,813.84
781128,804.14
781129,790.11
781130,799.03
781201,811.50
781204,806.83
781205,820.51
781206,821.90
781207,816.09
781208,811.85
781211,817.65
781212,814.97
781213,809.86
781214,812.54
781215,805.35
781218,787.51
781219,789.85
781220,793.66
781221,794.79
781222,808.47
781226,816.01
781227,808.56
