% Standard and Poor's 500 Index closing values from 1926 to 1993.
% First column contains the date (yymmdd), second column contains the value.
% These data are used in: E.Ley (1996): "On the Peculiar Distribution of the
% U.S. Stock Indices;" forthcoming in The American Statistician.
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: last
%

@relation spdc2693

@attribute date DATE yyMMdd
@attribute values REAL

@data
850607,189.68
850610,189.51
850611,189.04
850612,187.61
850613,185.33
850614,187.10
850617,186.53
850618,187.34
850619,186.63
850620,186.73
850621,189.61
850624,189.15
850625,189.74
850626,190.06
850627,191.23
850628,191.85
850701,192.43
850702,192.01
850703,191.45
850705,192.52
850708,191.93
850709,191.05
850710,192.37
850711,192.94
850712,193.29
850715,192.72
850716,194.72
850717,195.65
850718,194.38
850719,195.13
850722,194.35
850723,192.55
850724,191.58
850725,192.06
850726,192.40
850729,189.60
850730,189.93
850731,190.92
850801,192.11
850802,191.48
850805,190.62
850806,187.93
850807,187.68
850808,188.95
850809,188.32
850812,187.63
850813,187.30
850814,187.41
850815,187.26
850816,186.10
850819,186.38
850820,188.08
850821,189.16
850822,187.36
850823,187.17
850826,187.31
850827,188.10
850828,188.83
850829,188.93
850830,188.63
850903,187.91
850904,187.37
850905,187.27
850906,188.24
850909,188.25
850910,186.90
850911,185.03
850912,183.69
850913,182.91
850916,182.88
850917,181.36
850918,181.71
850919,183.39
850920,182.05
850923,184.30
850924,182.62
850925,180.66
850926,181.29
850930,182.08
851001,185.07
851002,184.06
851003,184.36
851004,183.22
851007,181.87
851008,181.87
851009,182.52
851010,182.78
851011,184.28
851014,186.37
851015,186.08
851016,187.98
851017,187.66
851018,187.04
851021,186.96
851022,188.04
851023,189.09
851024,188.50
851025,187.52
851028,187.76
851029,189.23
851030,190.07
851031,189.82
851101,191.53
851104,191.25
851105,192.37
851106,192.76
851107,192.62
851108,193.72
851111,197.29
851112,198.08
851113,197.10
851114,199.06
851115,198.11
851118,198.71
851119,198.67
851120,198.99
851121,201.41
851122,201.52
851125,200.35
851126,200.67
851127,202.54
851129,202.17
851202,200.46
851203,200.86
851204,204.23
851205,203.88
851206,202.99
851209,204.25
851210,204.39
851211,206.31
851212,206.73
851213,209.93
851216,212.02
851217,210.65
851218,209.81
851219,210.02
851220,210.94
851223,208.57
851224,207.14
851226,207.65
851227,209.61
851230,210.67
851231,211.28
860102,209.59
860103,210.88
860106,210.65
860107,213.80
860108,207.97
860109,206.11
860110,205.96
860113,206.72
860114,206.64
860115,208.26
860116,209.17
860117,208.42
860120,207.53
860121,205.79
860122,203.49
860123,204.25
860124,206.43
860127,207.39
860128,209.81
860129,210.29
860130,209.33
860131,211.78
860203,213.96
860204,212.79
860205,212.95
860206,213.47
860207,214.56
860210,216.24
860211,215.92
860212,215.97
860213,217.40
860214,219.76
860218,222.45
860219,219.76
860220,222.22
860221,224.62
860224,224.34
860225,223.79
860226,224.04
860227,226.77
860228,226.92
860303,225.42
860304,224.38
860305,224.18
860306,225.13
860307,225.57
860310,226.58
860311,231.69
860312,232.54
860313,233.19
860314,236.55
860317,234.67
860318,235.78
860319,235.60
860320,236.54
860321,233.29
860324,235.33
860325,234.72
860326,237.30
860327,238.97
860331,238.90
860401,235.14
860402,235.71
860403,232.47
860404,228.69
860407,228.63
860408,233.52
860409,233.75
860410,236.44
860411,235.98
860414,237.28
860415,237.73
860416,242.22
860417,243.03
860418,242.38
860421,244.74
860422,242.42
860423,241.75
860424,242.02
860425,242.29
860428,243.08
860429,240.51
860430,235.52
860501,235.16
860502,234.79
860505,237.73
860506,237.24
860507,236.08
860508,237.13
860509,237.85
860512,237.58
860513,236.41
860514,237.54
860515,234.43
860516,232.76
860519,233.20
860520,236.11
860521,235.45
860522,240.12
860523,241.35
860527,244.75
860528,246.63
860529,247.98
860530,247.35
860602,245.04
860603,245.51
860604,243.94
860605,245.65
860606,245.67
860609,239.96
860610,239.58
860611,241.13
860612,241.49
860613,245.72
860616,246.13
860617,244.35
860618,244.99
860619,244.06
860620,247.56
860623,245.26
860624,247.03
860625,248.93
860626,248.74
860627,249.60
860630,250.84
860701,252.04
860702,252.70
860703,251.80
860707,244.05
860708,241.59
860709,242.82
860710,243.01
860711,242.22
860714,238.11
860715,233.66
860716,235.01
860717,236.07
860718,236.36
860721,236.24
860722,238.18
860723,238.67
860724,237.95
860725,240.22
860728,236.01
860729,234.55
860730,236.59
860731,236.12
860801,234.91
860804,235.99
860805,237.03
860806,236.84
860807,237.04
860808,236.88
860811,240.68
860812,243.37
860813,245.67
860814,246.25
860815,247.15
860818,247.38
860819,246.51
860820,249.77
860821,249.67
860822,250.19
860825,247.81
860826,252.84
860827,253.30
860828,252.84
860829,252.93
860902,248.52
860903,250.08
860904,253.83
860905,250.47
860908,248.14
860909,247.67
860910,247.06
860911,235.16
860912,230.67
860915,231.94
860916,231.72
860917,231.68
860918,232.31
860919,232.22
860922,234.93
860923,235.67
860924,236.28
860925,231.83
860926,232.23
860929,229.91
860930,231.32
861001,233.60
861002,233.92
861003,233.71
861006,234.78
861007,234.41
861008,236.68
861009,235.85
861010,235.48
861013,235.91
861014,235.37
861015,238.80
861016,239.53
861017,238.84
861020,235.97
861021,235.88
861022,236.26
861023,239.28
861024,238.26
861027,238.77
861028,239.26
861029,240.94
861030,243.71
861031,243.98
861103,245.80
861104,246.20
861105,246.58
861106,245.87
861107,245.77
861110,246.13
861111,247.08
861112,246.64
861113,243.02
861114,244.51
861117,243.21
861118,236.78
861119,237.66
861120,242.05
861121,245.85
861124,247.45
861125,248.17
861126,248.77
861128,249.22
861201,249.05
861202,254.00
861203,253.85
861204,253.05
861205,251.17
861208,251.16
861209,249.28
861210,250.96
861211,248.17
861212,247.35
861215,248.21
861216,250.04
861217,247.56
861218,246.78
861219,249.73
861222,248.75
861223,246.35
861224,246.75
861226,246.92
861229,244.67
861230,243.37
861231,242.17
870102,246.45
870105,252.19
870106,252.78
870107,255.33
870108,257.28
870109,258.73
870112,260.30
870113,259.95
870114,262.64
870115,265.49
870116,266.28
870119,269.34
870120,269.04
870121,267.84
870122,273.91
870123,270.10
870126,269.61
870127,273.75
870128,275.40
870129,274.24
870130,274.08
870202,276.45
870203,275.99
870204,279.64
870205,281.16
870206,280.04
870209,278.16
870210,275.07
870211,277.54
870212,275.62
870213,279.70
870217,285.49
870218,285.42
870219,285.57
870220,285.48
870223,282.38
870224,282.88
870225,284.00
870226,282.95
870227,284.20
870302,283.00
870303,284.12
870304,288.62
870305,290.52
870306,290.66
870309,288.30
870310,290.86
870311,290.31
870312,291.22
870313,289.89
870316,288.23
870317,292.47
870318,292.78
870319,294.08
870320,298.17
870323,301.16
870324,301.64
870325,300.38
870326,300.93
870327,296.13
870330,289.20
870331,291.70
870401,292.38
870402,293.63
870403,300.41
870406,301.95
870407,296.69
870408,297.26
870409,292.86
870410,292.49
870413,285.62
870414,279.16
870415,284.44
870416,286.91
870420,286.09
870421,293.07
870422,287.19
870423,286.82
870424,281.52
870427,281.84
870428,282.51
870429,284.57
870430,288.36
870501,288.03
870504,289.36
870505,295.34
870506,295.47
870507,294.71
870508,293.37
870511,291.57
870512,293.30
870513,293.98
870514,294.24
870515,287.43
870518,286.65
870519,279.62
870520,278.21
870521,280.17
870522,282.16
870526,289.11
870527,288.73
870528,290.76
870529,290.10
870601,289.83
870602,288.46
870603,293.47
870604,295.09
870605,293.45
870608,296.72
870609,297.28
870610,297.47
870611,298.73
870612,301.62
870615,303.14
870616,304.76
870617,304.81
870618,305.69
870619,306.97
870622,309.65
870623,308.43
870624,306.85
870625,308.96
870626,307.16
870629,307.90
870630,304.01
870701,302.94
870702,305.63
870706,304.92
870707,307.40
870708,308.29
870709,307.53
870710,308.38
870713,307.63
870714,310.68
870715,310.42
870716,312.70
870717,314.59
870720,311.39
870721,308.55
870722,308.47
870723,307.81
870724,309.27
870727,310.65
870728,312.33
870729,315.65
870730,318.05
870731,318.66
870803,317.57
870804,316.24
870805,318.44
870806,322.09
870807,323.00
870810,328.00
870811,333.30
870812,332.39
870813,334.65
870814,333.99
870817,334.11
870818,329.25
870819,329.83
870820,334.84
870821,335.90
870824,333.33
870825,336.77
870826,334.57
870827,331.38
870828,327.04
870831,329.80
870901,323.40
870902,321.68
870903,320.21
870904,316.70
870908,313.56
870909,313.92
870910,317.13
870911,321.98
870914,323.08
870915,317.74
870916,314.86
870917,314.93
870918,314.86
870921,310.54
870922,319.50
870923,321.19
870924,319.72
870925,320.16
870928,323.20
870929,321.69
870930,321.83
871001,327.34
871002,328.07
871005,328.08
871006,319.22
871007,318.54
871008,314.16
871009,311.07
871012,309.39
871013,314.52
871014,305.23
871015,298.08
871016,282.42
871019,224.84
871020,236.83
871021,258.38
871022,248.25
871023,248.22
871026,227.67
871027,233.19
871028,233.28
871029,244.77
871030,251.79
871102,255.75
871103,250.82
871104,248.96
871105,254.48
871106,250.41
871109,243.17
871110,239.00
871111,241.90
871112,248.53
871113,245.65
871116,246.76
871117,243.04
871118,245.55
871119,240.05
871120,242.00
871123,242.99
871124,246.39
871125,244.10
871127,240.34
871130,230.30
871201,232.00
871202,233.45
871203,225.21
871204,223.92
871207,228.76
871208,234.91
871209,238.89
871210,233.57
871211,235.32
871214,242.19
871215,242.80
871216,248.08
871217,242.98
871218,249.16
871221,249.54
871222,249.95
871223,253.16
871224,252.02
871228,245.57
871229,244.59
871230,247.86
871231,247.09
880104,255.94
880105,258.63
880106,258.89
880107,261.07
880108,243.42
880111,247.49
880112,245.42
880113,245.81
880114,245.88
880115,252.05
880118,251.88
880119,249.32
880120,242.63
880121,243.14
880122,246.50
880125,252.17
880126,249.57
880127,249.38
880128,253.29
880129,257.07
880201,255.04
880202,255.57
880203,252.21
880204,252.21
880205,250.96
880208,249.10
880209,251.72
880210,256.66
880211,255.95
880212,257.63
880216,259.83
880217,259.21
880218,257.91
880219,261.61
880222,265.64
880223,265.02
880224,264.43
880225,261.58
880226,262.46
880229,267.82
880301,267.22
880302,267.98
880303,267.88
880304,267.30
880307,267.38
880308,269.43
880309,269.06
880310,263.84
880311,264.94
880314,266.37
880315,266.13
880316,268.65
880317,271.22
880318,271.12
880321,268.74
880322,268.84
880323,268.91
880324,263.35
880325,258.51
880328,258.06
880329,260.07
880330,258.07
880331,258.89
880404,256.09
880405,258.51
880406,265.49
880407,266.16
880408,269.43
880411,270.16
880412,271.37
880413,271.55
880414,259.75
880415,259.77
880418,259.21
880419,257.92
880420,256.12
880421,256.42
880422,260.14
880425,262.46
880426,263.93
880427,263.80
880428,262.61
880429,261.33
880502,261.56
880503,263.00
880504,260.32
880505,258.79
880506,257.48
880509,256.54
880510,257.62
880511,253.31
880512,253.85
880513,256.78
880516,258.71
880517,255.39
880518,251.35
880519,252.57
880520,253.02
880523,250.83
880524,253.51
880525,253.76
880526,254.63
880527,253.42
880531,262.16
880601,266.69
880602,265.33
880603,266.45
880606,267.05
880607,265.17
880608,271.52
880609,270.21
880610,271.26
880613,271.43
880614,274.31
880615,274.44
880616,269.77
880617,270.68
880620,268.94
880621,271.67
880622,275.66
880623,274.82
880624,273.78
880627,269.07
880628,272.31
880629,270.98
880630,273.50
880701,271.78
880705,275.80
880706,272.03
880707,271.78
880708,270.02
880711,270.55
880712,267.77
880713,269.32
880714,270.26
880715,272.05
880718,270.51
880719,268.47
880720,270.00
880721,266.66
880722,263.50
880725,264.68
880726,265.19
880727,262.50
880728,266.02
880729,272.02
880801,272.21
880802,272.06
880803,272.98
880804,271.93
880805,271.15
880808,269.98
880809,266.49
880810,261.90
880811,262.75
880812,262.55
880815,258.69
880816,260.56
880817,260.77
880818,261.03
880819,260.24
880822,256.98
880823,257.09
880824,261.13
880825,259.10
880826,259.68
880829,262.33
880830,262.51
880831,261.52
880901,258.35
880902,264.48
880906,265.59
880907,265.87
880908,265.88
880909,266.84
880912,266.47
880913,267.43
880914,269.31
880915,268.13
880916,270.65
880919,268.82
880920,269.73
880921,270.16
880922,269.18
880923,269.76
880926,268.88
880927,268.26
880928,269.08
880929,272.59
880930,271.91
881003,271.38
881004,270.62
881005,271.86
881006,272.39
881007,278.07
881010,278.24
881011,277.93
881012,273.98
881013,275.22
881014,275.50
881017,276.41
881018,279.38
881019,276.97
881020,282.88
881021,283.66
881024,282.28
881025,282.38
881026,281.38
881027,277.28
881028,278.53
881031,278.97
881101,279.06
881102,279.06
881103,279.20
881104,276.31
881107,273.93
881108,275.15
881109,273.33
881110,273.69
881111,267.92
881114,267.72
881115,268.34
881116,263.82
881117,264.61
881118,266.47
881121,266.21
881122,267.21
881123,269.00
881125,267.23
881128,268.64
881129,270.90
881130,273.70
881201,272.49
881202,271.81
881205,274.93
881206,277.59
881207,278.13
881208,276.57
881209,277.03
881212,276.52
881213,276.31
881214,275.31
881215,274.28
881216,276.29
881219,278.91
881220,277.47
881221,277.38
881222,276.87
881223,277.87
881227,276.83
881228,277.08
881229,279.40
881230,277.72
890103,275.31
890104,279.43
890105,280.01
890106,280.67
890109,280.98
890110,280.38
890111,282.01
890112,283.17
890113,283.87
890116,284.14
890117,283.55
890118,286.53
890119,286.90
890120,286.63
890123,284.50
890124,288.49
890125,289.14
890126,291.69
890127,293.82
890130,294.99
890131,297.47
890201,297.09
890202,296.84
890203,296.97
890206,296.04
890207,299.63
890208,298.65
890209,296.06
890210,292.02
890213,292.54
890214,291.81
890215,294.24
890216,294.81
890217,296.76
890221,295.98
890222,290.91
890223,292.05
890224,287.13
890227,287.82
890228,288.86
890301,287.11
890302,289.95
890303,291.18
890306,294.81
890307,293.87
890308,294.08
890309,293.93
890310,292.88
890313,295.32
890314,295.14
890315,296.67
890316,299.44
890317,292.69
890320,289.92
890321,291.33
890322,290.49
890323,288.98
890327,290.57
890328,291.59
890329,292.35
890330,292.52
890331,294.87
890403,296.39
890404,295.31
890405,296.24
890406,295.29
890407,297.16
890410,297.11
890411,298.49
890412,298.99
890413,296.40
890414,301.36
890417,301.72
890418,306.02
890419,307.15
890420,306.19
890421,309.61
890424,308.69
890425,306.75
890426,306.93
890427,309.58
890428,309.64
890501,309.12
890502,308.12
890503,308.16
890504,307.77
890505,307.61
890508,306.00
890509,305.19
890510,305.80
890511,306.95
890512,313.84
890515,316.16
890516,315.28
890517,317.48
890518,317.97
890519,321.24
890522,321.98
890523,318.32
890524,319.14
890525,319.17
890526,321.59
890530,319.05
890531,320.52
890601,321.97
890602,325.52
890605,322.03
890606,324.24
890607,326.95
890608,326.75
890609,326.69
890612,326.24
890613,323.91
890614,323.83
890615,320.08
890616,321.35
890619,321.89
890620,321.25
890621,320.48
890622,322.32
890623,328.00
890626,326.60
890627,328.44
890628,325.81
890629,319.68
890630,317.98
890703,319.23
890705,320.64
890706,321.55
890707,324.91
890710,327.07
890711,328.78
890712,329.81
890713,329.96
890714,331.84
890717,332.44
890718,331.35
890719,335.73
890720,333.51
890721,335.90
890724,333.67
890725,333.88
890726,338.05
890727,341.99
890728,342.15
890731,346.08
890801,343.75
890802,344.34
890803,344.74
890804,343.92
890807,349.41
890808,349.35
890809,346.94
890810,348.25
890811,344.74
890814,343.06
890815,344.71
890816,345.66
890817,344.45
890818,346.03
890821,340.67
890822,341.19
890823,344.70
890824,351.52
890825,350.52
890828,352.09
890829,349.84
890830,350.65
890831,351.45
890901,353.73
890905,352.56
890906,349.24
890907,348.35
890908,348.76
890911,347.66
890912,348.70
890913,345.46
890914,343.16
890915,345.06
890918,346.73
890919,346.55
890920,346.47
890921,345.70
890922,347.05
890925,344.23
890926,344.33
890927,345.10
890928,348.60
890929,349.15
891002,350.87
891003,354.71
891004,356.94
891005,356.97
891006,358.78
891009,359.80
891010,359.13
891011,356.99
891012,355.39
891013,333.65
891016,342.85
891017,341.16
891018,341.76
891019,347.13
891020,347.16
891023,344.83
891024,343.70
891025,342.50
891026,337.93
891027,335.06
891030,335.07
891031,340.36
891101,341.20
891102,338.48
891103,337.62
891106,332.61
891107,334.81
891108,338.15
891109,336.57
891110,339.10
891113,339.55
891114,337.99
891115,340.54
891116,340.58
891117,341.61
891120,339.35
891121,339.59
891122,341.91
891124,343.99
891127,345.61
891128,345.77
891129,343.60
891130,346.00
891201,350.63
891204,351.41
891205,349.58
891206,348.55
891207,347.59
891208,348.69
891211,348.56
891212,351.73
891213,352.75
891214,350.93
891215,350.14
891218,343.69
891219,342.46
891220,342.84
891221,344.78
891222,347.42
891226,346.81
891227,348.81
891228,350.67
891229,353.40
900102,359.69
900103,358.76
900104,355.67
900105,352.20
900108,353.79
900109,349.62
900110,347.31
900111,348.53
900112,339.93
900115,337.00
900116,340.75
900117,337.40
900118,338.19
900119,339.15
900122,330.38
900123,331.61
900124,330.26
900125,326.08
900126,325.80
900129,325.20
900130,322.98
900131,329.08
900201,328.79
900202,330.92
900205,331.85
900206,329.66
900207,333.75
900208,332.96
900209,333.62
900212,330.08
900213,331.02
900214,332.01
900215,334.90
900216,332.72
900220,327.99
900221,327.67
900222,325.70
900223,324.15
900226,328.67
900227,330.26
900228,331.89
900301,332.74
900302,335.54
900305,333.74
900306,337.93
900307,336.95
900308,340.27
900309,337.93
900312,338.67
900313,336.00
900314,336.89
900315,338.07
900316,341.91
900319,343.53
900320,341.57
900321,339.74
900322,335.69
900323,337.22
900326,337.63
900327,341.50
900328,342.00
900329,340.79
900330,339.94
900402,338.70
900403,343.64
900404,341.09
900405,340.73
900406,340.08
900409,341.37
900410,342.07
900411,341.92
900412,344.34
900416,344.74
900417,344.68
900418,340.72
900419,338.09
900420,335.12
900423,331.05
900424,330.36
900425,332.03
900426,332.92
900427,329.11
900430,330.80
900501,332.25
900502,334.48
900503,335.57
900504,338.39
900507,340.53
900508,342.01
900509,342.86
900510,343.82
900511,352.00
900514,354.75
900515,354.28
900516,354.00
900517,354.47
900518,354.64
900521,358.00
900522,358.43
900523,359.29
900524,358.41
900525,354.58
900529,360.65
900530,360.86
900531,361.23
900601,363.16
900604,367.40
900605,366.64
900606,364.96
900607,363.15
900608,358.71
900611,361.63
900612,366.25
