"year","gq","gqtypeg","farm","ownershg","value","rent","ftotinc","nfams","ncouples","nmothers","nfathers","momloc","stepmom","momrule","poploc","steppop","poprule","sploc","sprule","famsize","nchild","nchlt5","famunit","eldch","yngch","nsibs","relateg","age","sex","raceg","marst","chborn","bplg","school","educrec","schltype","empstatg","labforce","occ1950","occscore","sei","ind1950","classwkg","wkswork2","hrswork2","yrlastwk","workedyr","inctot","incwage","incbus","incfarm","incss","incwelfr","incother","poverty","migrat5g","migplac5","movedin","vetstat","tranwork"
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,150,7350,1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,99,99,0,Child,20,Male,White,Never_married_single,?,California,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Cooks_except_private_household,16,15,Eating_and_drinking__places,Works_for_wages_salary,27-39_weeks,35-39_hours,?,Yes,550,550,0,0,0,0,0,299,Same_state_countydifferent_house,?,1,No_Service,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),42500,0,13050,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,0,Female,White,Never_married_single,?,California,?,?,?,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,351,?,?,9,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),13750,0,650,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,71,Female,White,Widowed,2__children,Wisconsin,No_not_in_school,Grade_9,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,?,0,0,?,?,?,?,Worked_more_than_10_yrs_ago,No,650,0,0,0,650,0,0,37,Same_house,?,7,?,?
97,Institution,Other_institutions,Non-Farm,?,999999,0,999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Institutional_inmates,90,Female,Black_Negro,Divorced,1_child,Michigan,No_not_in_school,Grade_5-8,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,?,0,0,?,?,?,?,Worked_more_than_10_yrs_ago,No,650,0,0,0,650,0,0,0,Same_state_countydifferent_house,?,1,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,110,6050,1,1,1,1,2,0,1,1,1,1,0,0,4,0,0,1,99,99,1,Child,6,Female,White,Never_married_single,?,California,Yes_in_school,None_or_preschool,Public_school,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,163,Same_state_countydifferent_house,?,2,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,14050,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,15,15,0,Spouse,44,Female,Black_Negro,Married_spouse_present,4,California,No_not_in_school,Grade_11,Not_enrolled,Employed,Yes_in_labor_force,Salesmen_and_sales_clerks_(nec),24,47,Apparel_and_accessories_stores_except_shoe,Works_for_wages_salary,50-52_weeks,40_hours,?,Yes,4050,4050,0,0,0,0,0,476,Same_house,?,5,?,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),16250,0,6650,1,1,1,1,2,0,1,1,0,1,0,0,8,0,0,1,99,99,5,Child,11,Male,White,Never_married_single,?,Texas,Yes_in_school,Grade_5-8,Public_school,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,110,Same_house,?,5,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,75,8850,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,4,Child,1,Male,White,Never_married_single,?,California,?,?,?,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,161,?,?,1,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,12850,1,1,1,1,0,0,0,0,0,0,2,1,4,2,1,1,6,2,0,Head_Householder,34,Male,White,Married_spouse_present,?,California,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Chemists,40,79,Misc_professional_and_related,Works_for_wages_salary,50-52_weeks,60+_hours,?,Yes,12850,13050,-00002,0,0,0,0,345,Same_house,?,5,Yes,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),42500,0,25050,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,13,Female,White,Never_married_single,?,Minnesota,Yes_in_school,Grade_5-8,Public_school,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,501,Different_state,Minnesota,3,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,75,2050,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,Head_Householder,73,Male,White,Married_spouse_present,?,Austria,No_not_in_school,Grade_9,Not_enrolled,Employed,Yes_in_labor_force,Photographic_process_workers,32,42,Misc_business_services,Self-employed,?,1-14_hours,?,No,2050,0,0,0,2050,0,0,92,Same_house,?,7,No_Service,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,0,9750,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,16,16,0,Spouse,57,Female,White,Married_spouse_present,1_child,Canada,No_not_in_school,Grade_5-8,Not_enrolled,Employed,Yes_in_labor_force,Housekeepers_private_household,6,19,Private_households,Works_for_wages_salary,50-52_weeks,49-59_hours,?,Yes,4850,4850,0,0,0,0,0,330,Same_house,?,5,?,Walked_only
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,12050,1,1,1,1,0,0,0,0,0,0,1,1,6,4,2,1,17,1,0,Spouse,35,Female,White,Married_spouse_present,4,California,No_not_in_school,Grade_11,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,?,0,0,?,?,?,?,Worked_more_than_10_yrs_ago,No,0,0,0,0,0,0,0,246,Same_house,?,5,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,10850,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,Head_Householder,61,Male,White,Married_spouse_present,?,Germany,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Managers_officials_and_proprietors_(nec),41,68,Air_transportation,Works_for_wages_salary,50-52_weeks,40_hours,?,Yes,10850,10750,0,0,0,0,50,442,Same_house,?,5,No_Service,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),11250,0,7750,1,1,1,1,0,0,0,0,0,0,2,1,5,3,1,1,12,4,0,Head_Householder,41,Male,White,Married_spouse_present,?,Wisconsin,No_not_in_school,Grade_5-8,Not_enrolled,Employed,Yes_in_labor_force,Operative_and_kindred_workers_(nec),23,18,Electrical_machinery_equipment_and_supplies,Works_for_wages_salary,48-49_weeks,60+_hours,?,Yes,7650,7550,0,0,0,0,50,177,Same_house,?,6,Yes,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,90,7350,1,1,1,1,0,0,0,0,0,0,1,1,7,5,0,1,16,6,0,Spouse,40,Female,White,Married_spouse_present,8,Texas,No_not_in_school,Grade_5-8,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,?,0,0,?,?,?,?,Never_worked,No,0,0,0,0,0,0,0,134,Same_state_different_county,?,1,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),13750,0,1150,1,0,1,0,1,0,1,0,0,0,0,0,7,0,0,1,99,99,5,Child,14,Male,Black_Negro,Never_married_single,?,California,Yes_in_school,Grade_5-8,Public_school,Not_in_labor_force,No_not_in_labor_force,?,0,0,?,?,?,?,Never_worked,No,0,0,0,0,0,0,0,20,Same_state_countydifferent_house,?,2,No_Service,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),999999,0,25050,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,5,5,0,Head_Householder,45,Female,White,Divorced,1_child,Nevada,Yes_in_school,4+_years_of_college,Other_private_1970,Not_in_labor_force,No_not_in_labor_force,Teachers_(n_e_c_),27,72,Educational_services,Works_for_wages_salary,?,?,Worked_3-6_yrs_ago,No,25050,0,0,0,0,0,25050,501,Same_house,?,5,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),42500,0,14650,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,6,6,0,Spouse,31,Female,White,Married_spouse_present,3,United_States_ns,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Clerical_and_kindred_workers_(n_e_c_),25,44,Aircraft_and_parts,Works_for_wages_salary,27-39_weeks,40_hours,?,Yes,3250,3250,0,0,0,0,0,496,Same_house,?,5,?,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,275,19250,1,2,2,2,2,7,1,1,0,1,0,0,8,0,0,1,99,99,1,Child,18,Female,White,Never_married_single,No_children,Missouri,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Cashiers,18,44,Eating_and_drinking__places,Works_for_wages_salary,40-47_weeks,40_hours,?,Yes,650,650,0,0,0,0,0,292,Different_state,Missouri,1,?,Passenger
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,15050,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,68,Female,White,Married_spouse_present,1_child,New_York,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Clerical_and_kindred_workers_(n_e_c_),25,44,Electrical_machinery_equipment_and_supplies,Works_for_wages_salary,?,?,Worked_3-6_yrs_ago,No,3650,0,0,0,1750,0,1850,501,Same_house,?,6,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),16250,0,16650,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,52,Female,White,Married_spouse_present,1_child,United_States_ns,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Nurses_professional,35,46,Hospitals,Works_for_wages_salary,50-52_weeks,40_hours,?,Yes,7650,7650,0,0,0,0,0,501,Same_house,?,7,?,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),16250,0,17950,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,24,24,0,Head_Householder,66,Male,White,Married_spouse_present,?,Kansas,No_not_in_school,Grade_11,Not_enrolled,Employed,Yes_in_labor_force,Mechanical-Engineers,45,82,Water_transportation,Works_for_wages_salary,50-52_weeks,41-48_hours,?,Yes,13050,13050,0,0,0,0,0,501,Same_house,?,7,No_Service,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),999999,0,11250,2,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,Child,21,Male,White,Never_married_single,?,California,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Barbers_beauticians_and_manicurists,19,17,General_merchandise,Works_for_wages_salary,40-47_weeks,40_hours,?,Yes,2050,2050,0,0,0,0,0,392,Same_state_countydifferent_house,?,2,No_Service,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),50000,0,19150,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,12,11,0,Spouse,34,Female,White,Married_spouse_present,2__children,West_Virginia,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Stenographers_typists_and_secretaries,22,61,Educational_services,Works_for_wages_salary,?,?,Worked_3-6_yrs_ago,No,0,0,0,0,0,0,0,501,Different_state,Florida,3,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),42500,0,23350,1,1,2,1,0,0,0,0,0,0,1,1,5,1,0,1,32,32,0,Spouse,67,Female,White,Married_spouse_present,1_child,Iowa,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Teachers_(n_e_c_),27,72,Educational_services,Works_for_wages_salary,27-39_weeks,15-29_hours,?,Yes,1750,1250,0,450,0,0,0,501,Same_house,?,7,?,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,80,12050,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,54,Female,White,Married_spouse_present,2__children,Nebraska,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Operative_and_kindred_workers_(nec),23,18,Food_stores_except_dairy,Works_for_wages_salary,14-26_weeks,?,Worked_previous_yr,Yes,2450,2450,0,0,0,0,0,491,Same_house,?,5,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,95,3950,1,0,1,0,1,0,1,0,0,0,0,0,7,0,0,1,99,99,5,Child,4,Female,Black_Negro,Never_married_single,?,California,No_not_in_school,None_or_preschool,Not_enrolled,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,75,?,?,9,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),18750,0,2050,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,55,Female,White,Married_spouse_present,2__children,United_States_ns,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,?,0,0,?,?,?,?,?,No,0,0,0,0,0,0,0,83,Same_house,?,6,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),22500,0,11850,2,0,0,1,0,0,0,1,0,1,0,0,9,0,0,1,99,99,7,Child,14,Male,White,Never_married_single,?,California,Yes_in_school,Grade_5-8,Parochial_(1970),Not_in_labor_force,No_not_in_labor_force,?,0,0,?,?,?,?,Never_worked,No,0,0,0,0,0,0,0,161,Same_house,?,9,No_Service,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,125,7150,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,Partner_friend_visitor,30,Female,White,Never_married_single,No_children,Wisconsin,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Stenographers_typists_and_secretaries,22,61,Educational_services,Works_for_wages_salary,50-52_weeks,41-48_hours,?,Yes,8650,8050,550,0,0,0,0,453,Same_state_countydifferent_house,?,1,?,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),42500,0,13650,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,18,Male,White,Never_married_single,?,California,Yes_in_school,Grade_10,Parochial_(1970),Unemployed,Yes_in_labor_force,Charwomen_and_cleaners,16,10,Auto_repair_services_and_garages,Works_for_wages_salary,27-39_weeks,?,Worked_current_yr,Yes,950,950,0,0,0,0,0,304,Same_house,?,5,No_Service,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),18750,0,9550,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,Child,1,Male,White,Never_married_single,?,California,?,?,?,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,323,?,?,1,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,95,7350,1,0,1,0,2,7,1,0,0,0,0,0,2,0,0,1,99,99,0,Head_Householder,30,Female,White,Never_married_single,4,Texas,No_not_in_school,Grade_5-8,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,?,0,0,?,?,?,?,Worked_more_than_10_yrs_ago,No,0,0,0,0,0,0,0,299,Same_state_countydifferent_house,?,4,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,24250,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,18,15,0,Spouse,48,Female,White,Married_spouse_present,2__children,California,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,?,0,0,?,?,?,?,Worked_more_than_10_yrs_ago,No,0,0,0,0,0,0,0,501,Same_house,?,6,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,125,350,1,1,1,1,0,0,0,0,0,0,1,1,3,1,1,1,0,0,0,Spouse,25,Female,Other_Asian_or_Pacific,Married_spouse_present,1_child,Korea,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,?,0,0,?,?,?,?,Never_worked,No,350,0,0,0,0,0,350,12,Abroad,502,1,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,90,11350,1,1,1,1,0,0,0,0,0,0,2,1,6,4,2,1,8,3,0,Head_Householder,27,Male,Black_Negro,Married_spouse_present,?,U_S__Virgin_Islands,No_not_in_school,Grade_11,Not_enrolled,Employed,Yes_in_labor_force,Operative_and_kindred_workers_(nec),23,18,Fabricated_steel_products,Works_for_wages_salary,40-47_weeks,40_hours,?,Yes,7050,6550,450,0,0,0,0,232,Same_state_place_not_reported,?,1,Yes,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,110,2450,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,0,Female,White,Never_married_single,?,United_States_ns,?,?,?,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,66,?,?,9,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,180,18850,2,1,1,1,0,0,0,0,0,0,1,1,5,3,0,1,12,9,0,Spouse,34,Female,White,Married_spouse_present,3,Nebraska,No_not_in_school,Grade_11,Not_enrolled,Employed,Yes_in_labor_force,Operative_and_kindred_workers_(nec),23,18,Food_stores_except_dairy,Works_for_wages_salary,48-49_weeks,40_hours,?,Yes,7250,7150,0,0,0,0,50,431,Same_state_countydifferent_house,?,2,?,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),42500,0,29450,1,1,1,1,2,0,1,1,0,1,0,0,9,0,0,1,99,99,6,Child,18,Female,White,Never_married_single,No_children,Minnesota,Yes_in_school,Grade_11,Public_school,Employed,Yes_in_labor_force,Salesmen_and_sales_clerks_(nec),24,47,Five_and_ten_cent_stores,Works_for_wages_salary,14-26_weeks,1-14_hours,?,Yes,750,750,0,0,0,0,0,387,Same_house,?,5,?,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,135,3250,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,Head_Householder,81,Male,White,Married_spouse_present,?,USSR_Russia,No_not_in_school,Grade_5-8,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,?,0,0,?,?,?,?,Worked_more_than_10_yrs_ago,No,2050,0,0,0,1150,850,0,147,Same_state_countydifferent_house,?,4,No_Service,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,17650,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,17,Female,White,Never_married_single,No_children,California,Yes_in_school,Grade_10,Public_school,Not_in_labor_force,No_not_in_labor_force,?,0,0,?,?,?,?,Never_worked,No,0,0,0,0,0,0,0,474,Same_house,?,6,?,?
97,Institution,Other_institutions,Non-Farm,?,999999,0,999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Institutional_inmates,57,Female,Black_Negro,Separated,1_child,Louisiana,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Private_household_workers_(nec),6,7,Private_households,Works_for_wages_salary,?,?,Worked_2_yrs_prior,No,2450,0,0,0,0,2450,0,0,Same_state_countydifferent_house,?,2,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,110,5150,1,0,1,0,1,0,1,0,0,0,0,0,4,0,0,1,99,99,2,Child,11,Male,White,Never_married_single,?,Kentucky,Yes_in_school,Grade_1-4,Public_school,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,138,Same_state_countydifferent_house,?,1,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,82,3650,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,Head_Householder,25,Female,White,Separated,2__children,California,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Stenographers_typists_and_secretaries,22,61,Banking_and_credit,Works_for_wages_salary,27-39_weeks,35-39_hours,?,Yes,3650,2550,0,0,0,1050,0,144,Same_state_countydifferent_house,?,1,?,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,135,350,1,1,1,1,0,0,0,0,0,0,1,1,3,1,1,1,2,2,0,Spouse,20,Female,White,Married_spouse_present,1_child,Colorado,No_not_in_school,Grade_10,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Salesmen_and_sales_clerks_(nec),24,47,Apparel_and_accessories_stores_except_shoe,Works_for_wages_salary,1-13_weeks,?,Worked_previous_yr,Yes,250,250,0,0,0,0,0,12,Same_state_place_not_reported,?,3,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,55,22850,2,2,0,0,0,0,0,0,0,0,5,1,4,0,0,1,99,99,0,Sibling-in-Law,58,Male,White,Married_spouse_present,?,Mexico,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Clerical_and_kindred_workers_(n_e_c_),25,44,Laundering_cleaning_and_dyeing,Self-employed,27-39_weeks,40_hours,?,Yes,6650,0,3450,0,0,0,3150,501,Same_house,?,5,No_Service,Bus_or_streetcar
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,90,450,1,0,1,0,1,0,1,0,0,0,0,0,3,0,0,1,99,99,1,Child,6,Male,White,Never_married_single,?,California,Yes_in_school,None_or_preschool,Public_school,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,15,Same_state_countydifferent_house,?,2,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,140,14150,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,40,40,0,Head_Householder,69,Male,White,Married_spouse_present,?,Ohio,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Advertising_agents_and_salesmen,35,66,Printing_publishing_and_allied_industries,Works_for_wages_salary,?,?,Worked_7-10_yrs_ago,No,4450,0,0,0,1850,0,2550,493,Same_state_countydifferent_house,?,2,No_Service,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,77,5350,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,85,Female,White,Separated,3,Michigan,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Social_and_welfare_workers_except_group,27,64,Welfare_and_religious_services,Works_for_wages_salary,?,?,Worked_3-6_yrs_ago,No,5350,0,0,0,1750,0,3550,304,Same_state_countydifferent_house,?,4,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),22500,0,14550,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,21,Male,Japanese,Never_married_single,?,California,Yes_in_school,1_to_3_years_of_college,Public_school,Not_in_labor_force,No_not_in_labor_force,Attendants_and_assistants_library,13,44,Educational_services,Works_for_wages_salary,14-26_weeks,?,Worked_previous_yr,Yes,650,650,0,0,0,0,0,324,Same_house,?,6,Yes,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,140,9650,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,Head_Householder,23,Male,White,Married_spouse_present,?,California,Yes_in_school,1_to_3_years_of_college,Public_school,Employed,Yes_in_labor_force,Salesmen_and_sales_clerks_(nec),24,47,Misc_retail_stores,Works_for_wages_salary,50-52_weeks,30-34_hours,?,Yes,5650,5050,0,0,0,0,550,393,Same_state_countydifferent_house,?,1,Yes,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),16250,0,9650,1,1,1,1,0,0,0,0,0,0,2,1,8,6,0,1,17,5,0,Head_Householder,47,Male,White,Married_spouse_present,?,New_Mexico,No_not_in_school,Grade_5-8,Not_enrolled,Employed,Yes_in_labor_force,Carpenters,23,19,Sawmills_planing_mills_and_mill_work,Works_for_wages_salary,50-52_weeks,15-29_hours,?,Yes,8050,8050,0,0,0,0,0,160,Same_house,?,6,Yes,Driver
