ACTION,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
1,75078,7084,117961,118386,121961,118777,279443,308574,118779
1,14570,79114,117961,118225,123173,120812,311057,118638,120814
1,1020,58849,117961,118327,118492,118451,125738,118453,118454
1,36480,46376,118573,118574,117945,259173,121024,292795,118943
1,37951,51534,118602,118603,118008,117885,117913,117887,117888
1,24884,4263,121785,121786,119142,118321,117906,290919,118322
1,78833,17199,117961,117969,118970,118890,311441,118398,118892
1,35531,3881,117961,118343,118514,118321,117906,290919,118322
0,27010,3648,117961,118300,118631,118980,301534,118295,118982
1,40202,1903,117961,118343,118514,118321,117906,290919,118322
1,32270,3993,117961,118343,120126,120497,223125,118424,120499
1,36173,25618,117961,118052,118320,118784,121556,290919,118786
1,14354,3941,117876,117877,117878,117879,117879,19721,117880
1,28516,58466,118602,118603,118008,118568,118568,19721,118570
1,33248,52735,117961,118052,120356,122067,127906,118424,122069
1,34714,1088,117961,118327,119830,118054,118054,117887,118055
1,13878,31435,118126,118237,117895,117899,267952,19721,117900
1,85423,8674,117961,118327,120318,120690,127922,290919,120692
1,4675,7520,117961,118343,124725,118321,240983,290919,118322
1,3853,4757,117961,118343,118833,126538,126539,143398,126540
1,25993,769,117961,118343,120722,118636,277718,118638,118639
1,39177,98025,5110,117954,117895,118568,281735,19721,118570
1,39628,49440,117961,118300,118631,118422,142573,118424,118425
1,35973,1840,117961,118343,118514,117905,117906,290919,117908
1,38707,19547,118742,118743,117941,117885,117886,117887,117888
1,25993,16971,117961,118300,119993,118321,240983,290919,118322
1,38392,31857,117929,117930,117884,117879,117886,19721,117880
1,39449,17002,5110,117954,117895,118568,157237,19721,118570
1,76560,7411,117961,118386,118746,118747,130134,118453,118749
1,16512,3136,117961,118343,118856,118451,130134,118453,118454
1,23722,19286,122880,122974,121716,120611,136293,249618,120613
1,43485,7519,91261,118026,118202,119962,168365,118205,119964
1,18063,15824,117961,118225,120323,120591,120324,119095,120593
1,16321,21823,117961,118446,118684,118321,117906,290919,118322
1,38704,13845,117961,117962,118791,119928,310608,118331,119929
1,38704,87239,117893,117894,117895,117885,117913,117887,117888
1,6723,2631,117961,118327,120624,307024,311622,118331,118332
1,75078,117710,118315,118316,118522,307024,294485,118331,118332
1,39337,3692,117961,118413,126229,128230,302830,4673,128231
1,16631,239,117961,118225,118403,117905,117906,290919,117908
1,1937,2014,117961,117962,118910,120773,256969,118960,120774
1,81322,6083,117961,117962,122224,117905,240983,290919,117908
1,16003,2371,117961,117962,118501,118502,308462,118504,118505
1,30636,14855,117961,118300,123719,118451,153802,118453,118454
0,36480,46612,118752,119070,120995,280788,280788,292795,119082
1,43452,3371,117902,118041,118042,118043,118044,270488,118046
1,42093,4952,117961,118343,120126,123615,133686,118424,123617
1,23921,17652,120864,120865,171098,118702,194774,118704,118705
1,6977,6201,117961,118225,120663,118321,117906,290919,118322
1,20364,7520,117961,118343,124725,118784,117906,290919,118786
1,39264,15631,118256,119428,118623,118995,119235,292795,118997
1,15064,3053,117961,118225,120663,118641,306399,118643,118644
1,34924,50997,117961,118052,120539,118321,118448,290919,118322
1,42085,3993,117961,118343,120126,120497,223125,118424,120499
1,79092,7434,117961,118300,118514,119962,168365,118205,119964
1,3049,21083,118106,118107,117941,117879,117886,19721,117880
1,80611,4335,119134,119135,118660,118293,118302,118295,118296
1,89826,8121,91261,118026,118746,117905,117906,290919,117908
1,39264,3802,118573,118574,118623,126684,127423,292795,126685
1,42875,4417,117961,118413,119968,118841,118842,118643,118843
1,115980,79111,117961,118343,119945,119928,231633,118331,119929
1,38205,27484,118185,31010,117920,118568,310732,19721,118570
1,36871,67268,117882,117883,117884,117879,117886,19721,117880
1,25270,50015,117961,118343,119598,120344,310997,118424,120346
1,34832,57104,130684,130685,118552,121372,300603,119184,121374
1,80706,19986,117961,118225,118403,120773,136187,118960,120774
1,70452,27862,118953,118954,117884,117885,118247,117887,117888
1,37651,14758,117961,118225,120054,118702,311064,118704,118705
1,91379,17788,117961,118446,119961,132671,118260,290919,132673
1,25274,14638,117961,118052,118821,118321,117906,290919,118322
1,28149,71171,117961,118386,123844,119962,119962,118205,119964
1,4675,43,119920,119921,119922,117905,129950,290919,117908
1,29092,93163,118163,118164,117878,117885,117879,117887,117888
1,23969,49646,119691,119692,118635,120903,118406,119695,120904
1,3264,3287,118752,119070,118042,118043,118043,270488,118046
1,41279,23989,117961,118446,118701,118702,146532,118704,118705
1,39883,20394,117961,118052,118706,120773,305057,118960,120774
0,34634,2837,118887,118888,118631,120344,303717,118424,120346
1,42914,49987,118090,118091,117920,118568,133542,19721,118570
1,15723,3281,117961,118225,119238,122849,120324,119095,122850
1,6016,15015,117961,118413,122007,118321,117906,290919,118322
1,42733,820,117961,118300,123719,118321,118406,290919,118322
1,15716,55666,117902,118041,118556,280788,130913,292795,119082
1,79121,49521,117961,118300,118301,119849,235245,118638,119851
1,74001,63172,117929,117940,117941,117885,117913,117887,117888
1,28660,65834,117983,117984,117878,117879,117879,19721,117880
1,32270,2270,117961,118413,120584,118777,279443,308574,118779
1,2809,53190,117961,118300,19772,307024,200314,118331,118332
0,42093,29575,117961,117969,120574,119976,148648,19793,119978
1,30936,5211,118290,118291,119837,118980,261436,118295,118982
1,38719,50572,118079,118080,117878,117879,118177,19721,117880
1,43876,50208,118079,118080,117878,117885,118177,117887,117888
0,24016,16850,117961,118225,119092,119093,132519,119095,119096
1,25993,5278,118887,118888,125440,120006,303717,118424,120008
1,79121,51124,117961,118300,118631,118422,126423,118424,118425
1,16389,4488,117961,118413,126229,118259,134224,290919,118261
1,23986,3622,117961,118300,118458,118834,223125,118424,118836
1,79121,22458,117961,117962,120677,307024,306404,118331,118332
1,74310,3085,117961,118300,127284,118826,236735,118424,118828
1,79969,46526,117961,118300,119984,118396,269406,118398,118399
1,27665,537,117926,118124,117884,117885,117913,117887,117888
1,79328,56663,117902,117903,118507,120990,120991,118398,120992
1,79030,25237,117961,117962,118910,117905,117906,290919,117908
1,43646,14638,117961,118052,118992,117905,117906,290919,117908
1,39879,71189,117961,118386,128823,118054,124424,117887,118055
1,31661,21023,117961,118052,120398,119351,244798,3130,119353
1,41618,2291,117961,118225,120663,122297,120664,118331,118899
1,19942,2930,117961,118343,118700,118321,117906,290919,118322
1,27082,21866,117961,117969,118816,120647,129715,118398,120649
1,36213,7530,117961,118343,118514,132671,132672,290919,132673
1,4675,71391,117961,118386,118522,118318,128948,118205,118319
1,45015,3242,117961,118343,118514,118321,117906,290919,118322
1,34215,16973,117961,118300,124942,118747,126309,118453,118749
0,33033,21135,117961,118343,123494,118784,121926,290919,118786
0,74106,13832,117961,117962,118501,118777,185617,308574,118779
1,18688,20440,117890,117891,117878,117879,117879,19721,117880
1,15064,56141,117961,117969,19666,118368,118368,117887,118486
1,16988,5083,117961,118300,121108,120344,267189,118424,120346
1,28149,5423,117961,118327,118391,118321,117906,290919,118322
1,35376,3967,117961,118052,118706,118321,117906,290919,118322
1,3853,5018,118595,118596,81476,118826,140711,118424,118828
1,34531,5409,117961,118343,119993,118321,240983,290919,118322
1,4675,20361,117961,117962,118352,118321,117906,290919,118322
1,41314,7411,117961,118386,118746,118451,126089,118453,118454
1,74302,1475,117902,117903,118450,119192,150602,119184,119194
1,32310,4712,117961,118343,118395,123067,269406,118398,123068
1,84736,6982,117961,118300,118783,117905,117906,290919,117908
1,972,4757,118212,118213,118458,119849,290535,118638,119851
1,16639,4466,117961,118300,118360,118054,118054,117887,118055
1,31246,783,117961,118413,127522,128230,4673,4673,128231
1,31461,7586,117961,118225,118403,118321,117906,290919,118322
1,27299,15886,117961,118052,120356,122067,237245,118424,122069
1,25231,234958,118290,118291,120026,118422,233456,118424,118425
1,14896,4571,117961,118225,119924,118777,279443,308574,118779
1,15007,4993,117961,118343,118979,118912,309291,118424,118914
1,77945,1838,117961,118386,118896,119849,244844,118638,119851
1,27750,16972,118887,118888,119987,119849,240725,118638,119851
1,14354,93163,118163,118164,117878,117879,117879,19721,117880
1,108224,1350,117961,118052,120096,117905,117906,290919,117908
1,74367,7579,117961,118300,120722,118685,123004,308574,118687
1,37639,46527,118200,118201,117884,117885,117913,117887,117888
1,75477,7369,117961,118386,118896,118321,117906,290919,118322
0,44456,17514,117961,118343,121747,118321,117906,290919,118322
1,74310,7212,117961,118343,124725,118784,117906,290919,118786
1,4675,5432,117961,118327,118391,117905,117906,290919,117908
1,89859,42230,117961,118327,118744,118321,117906,290919,118322
1,33248,4308,117961,118343,118833,118834,309123,118424,118836
1,107906,4933,117961,118300,118458,307024,301218,118331,118332
1,43876,72734,118079,118080,117878,117885,118177,117887,117888
1,939,13441,117961,118225,122870,118207,279443,270488,118209
1,34433,5524,117961,118343,118514,117905,240983,290919,117908
0,75950,858,117961,118327,118529,118777,279443,308574,118779
1,33241,27214,117961,118386,118692,118685,279443,308574,118687
1,27665,20696,117876,117877,117878,117879,153408,19721,117880
1,34005,1443,117961,118343,120722,118784,117906,290919,118786
1,114810,1482,117961,117962,118840,118841,123378,118643,118843
1,23096,6999,117961,118343,121747,118321,240983,290919,118322
1,40955,34459,117961,118225,118403,118685,279443,308574,118687
1,76299,92309,117959,117960,117941,117885,117913,117887,117888
1,88997,6993,117961,118343,118514,118321,117906,290919,118322
1,20364,4395,117961,118300,118597,118422,150827,118424,118425
1,79092,2710,118290,118291,120823,118396,269406,118398,118399
1,25985,16850,117961,118225,119238,119093,180121,119095,119096
1,36610,15918,117961,118327,118320,118685,120316,308574,118687
1,43018,2948,118315,118316,225010,118777,279443,308574,118779
1,39332,95845,118315,118463,122636,123651,123728,118467,123652
1,26437,31062,119665,119666,117895,117896,117897,117887,117898
1,27124,34826,117887,118178,118320,117905,117906,290919,117908
1,100474,5244,117961,118343,119598,117905,117906,290919,117908
1,38718,71161,117910,117911,117941,117885,117913,117887,117888
1,39600,23531,119134,119135,119136,120632,226928,118131,120634
0,79085,59712,117916,118150,117884,117879,117886,19721,117880
1,34817,2061,117961,118327,120383,118641,306399,118643,118644
1,4675,70297,117961,118327,118744,118259,120721,290919,118261
1,18913,58473,117929,117930,117912,118568,281735,19721,118570
1,34924,3768,117961,118327,118862,118890,125128,118398,118892
1,42413,17852,117961,118446,119969,123082,126470,19793,123084
1,25330,19702,118269,118270,117878,118568,118568,19721,118570
1,23990,4145,117961,118300,120026,307024,303717,118331,118332
1,4605,51058,117902,117903,120428,118318,168365,118205,118319
1,80853,17713,117961,118225,122273,118321,240983,290919,118322
1,25442,7459,5110,117954,122672,118685,223708,308574,118687
1,103927,55941,117961,118327,122109,117905,117906,290919,117908
1,19481,11523,118106,118107,117884,117885,117913,117887,117888
1,15064,17728,117961,118052,119986,118054,150320,117887,118055
1,20222,51757,117961,119256,119257,280788,121024,292795,119082
1,80147,5089,117961,118300,118514,120516,123107,120518,120519
1,25742,2409,117961,117962,117904,119949,123170,290919,119951
1,32270,4287,117961,118343,118833,118912,278748,118424,118914
1,80872,141,117961,118225,122273,120773,118959,118960,120774
0,82326,3811,120864,121013,118395,118396,269406,118398,118399
1,16235,5916,117961,118446,16232,118321,117906,290919,118322
1,971,994,117961,118300,120312,119849,124690,118638,119851
1,80872,7253,117961,118225,118403,117905,117906,290919,117908
1,27291,4909,117961,118300,118458,120344,311701,118424,120346
1,25993,4924,117961,118300,120144,118054,124356,117887,118055
1,80528,2260,117961,118343,119598,118422,300136,118424,118425
1,81350,4145,117961,118300,120026,118834,311412,118424,118836
1,73090,21837,117961,118327,118507,118890,138290,118398,118892
1,80549,17713,117961,118225,122273,118321,118448,290919,118322
1,80850,17759,117961,118413,122007,118685,120316,308574,118687
1,16340,25557,117961,118300,121951,128422,130134,118453,128424
1,45333,2113,117951,117952,117878,119192,128322,119184,119194
1,35965,1140,118212,118213,118352,118321,117906,290919,118322
1,79021,54303,117961,118327,118492,118451,125738,118453,118454
1,706,1334,117961,117962,118910,118451,130134,118453,118454
1,16191,34608,117961,118327,118320,118321,125206,290919,118322
1,80830,4659,117961,118225,120663,117905,240983,290919,117908
0,116628,7212,117961,118300,124725,118784,117906,290919,118786
1,23096,151425,119062,119091,118514,119962,168365,118205,119964
1,42085,14695,118602,118603,118008,118568,125168,19721,118570
1,28149,71189,117961,118386,128823,118318,168365,118205,118319
1,13878,13180,118084,118085,117920,118129,132803,118131,118132
1,28149,56201,91261,118026,118746,119962,168365,118205,119964
1,34305,22361,119402,119403,117878,127389,127390,19721,127391
1,74526,3697,117961,118327,118933,126293,162849,4673,126295
1,18058,124033,124034,124035,117945,280788,126042,292795,119082
1,1937,2104,117961,118300,118066,118636,130218,118638,118639
0,40645,46832,117989,117990,118810,119899,129197,19793,119900
1,75628,53337,117961,118327,118862,118054,120716,117887,118055
1,14354,19051,117929,117930,117884,118568,281735,19721,118570
1,15818,2017,117961,118327,121645,124886,147144,118643,124888
1,15714,3237,117961,119256,119257,117946,118806,292795,117948
1,19815,4151,118990,118991,118992,128230,302830,4673,128231
1,14910,873,117961,118413,120526,118321,118448,290919,118322
1,25883,59312,118550,118551,118378,118054,132841,117887,118055
1,79422,70691,118315,118463,119214,118321,150358,290919,118322
1,17308,4274,117961,118327,118744,120591,183734,119095,120593
1,33642,46514,117961,118300,120059,119849,310589,118638,119851
0,18267,3053,117961,118225,120663,121594,131163,4673,121596
1,34628,59312,118550,118551,118378,118054,228595,117887,118055
1,42031,28245,118315,118463,123089,118321,117906,290919,118322
1,90700,50806,117961,118446,119961,118259,118260,290919,118261
1,107218,3788,117961,118343,120722,118784,117906,290919,118786
1,3719,994,117961,118300,120312,120516,123107,120518,120519
1,33241,16703,117961,118052,120671,120357,120065,118424,120359
1,35502,818,117961,118300,123719,118784,240983,290919,118786
1,33642,12239,117978,117979,117941,118568,131694,19721,118570
0,52367,54618,117961,118052,118992,118321,117906,290919,118322
1,3853,4589,117961,118327,120383,118784,200462,290919,118786
0,32270,45963,117961,118386,118896,122645,309858,119221,122647
1,28564,31433,119828,119829,117895,118568,267952,19721,118570
1,45481,15902,117961,118052,120398,118834,136989,118424,118836
1,36023,1938,117961,118300,118066,179731,304465,117887,117973
